concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
40765845	Rabbit IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63113-5	20110110	20991231	
40765846	Paprika IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63114-3	20110110	20991231	
3004344	Babesia microti Ab [Units/volume] in Serum by Immunoassay	Measurement	LOINC	Lab Test	S	6311-5	19951221	20991231	
40765847	Poppy Seed IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63115-0	20110110	20991231	
40765848	Pumpkin IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63116-8	20110110	20991231	
40765849	Safflower IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63117-6	20110110	20991231	
40765850	Lentils IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63118-4	20110110	20991231	
40765851	Honey IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63119-2	20110110	20991231	
3026551	Bacteria identified in Unknown substance by Aerobe culture	Measurement	LOINC	Lab Test	S	631-2	19700101	20991231	
40765852	Walnut IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63120-0	20110110	20991231	
40765853	Squid IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63121-8	20110110	20991231	
40765854	Eel IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63122-6	20110110	20991231	
3003248	Bartonella henselae IgM Ab [Units/volume] in Serum by Immunoassay	Measurement	LOINC	Lab Test	S	6312-3	19700101	20991231	
40765855	Cumin IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63123-4	20110110	20991231	
40765856	Basil IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63124-2	20110110	20991231	
40765857	Thyme IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63125-9	20110110	20991231	
40765858	Fennel Fresh IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63126-7	20110110	20991231	
40765859	Dill IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63127-5	20110110	20991231	
40765860	Bayleaf IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63128-3	20110110	20991231	
40765861	Curry IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63129-1	20110110	20991231	
40765862	Dates IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63130-9	20110110	20991231	
3002145	Blastomyces dermatitidis Ag [Presence] in Serum by Immunoassay	Measurement	LOINC	Lab Test	S	6313-1	19700101	20991231	
40765863	Papaya (Carica papaya) IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63131-7	20110110	20991231	
40765864	Chestnut IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63132-5	20110110	20991231	
40765865	Goat milk IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63133-3	20110110	20991231	
40765866	Sardine (pilchard) IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63134-1	20110110	20991231	
40765867	Chick Pea IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63135-8	20110110	20991231	
40765868	Allspice IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63136-6	20110110	20991231	
40765869	Crawfish IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63137-4	20110110	20991231	
40765870	Hop IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63138-2	20110110	20991231	
40765871	Wine vinegar IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63139-0	20110110	20991231	
40765872	Gelatin IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63140-8	20110110	20991231	
40765873	Yogurt IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63141-6	20110110	20991231	
40765874	Bass, Black IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63142-4	20110110	20991231	
40765875	Catfish IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63143-2	20110110	20991231	
40765876	Chicory IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63144-0	20110110	20991231	
40765877	Gum arabic IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63145-7	20110110	20991231	
40765878	Karaya gum IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63146-5	20110110	20991231	
40765879	Horseradish IgG Ab [Mass/volume] in Serum	Measurement	LOINC	Lab Test	S	63147-3	20110110	20991231	
