concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
46064466	Haddenham Veni class 1 (18-21mmHg) tights closed toe lymphoedema garment extra wide short size III Slate (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	25909011000001100	20141015	20991231	
3525244	Other operations on ventricles of heart	Observation	SNOMED	Undefined		259091000000100	19700101	20061002	U
46207354	Haddenham Veni class 1 (18-21mmHg) tights closed toe lymphoedema garment extra wide short size III Slate (Haddenham Healthcare Ltd) 1 device	Device	SNOMED	Physical Object	S	25909111000001104	20141015	20991231	
40350334	Actual bicarbonate	Observation	SNOMED	Substance		259092001	20020131	20070731	U
46207355	Haddenham Doktus class 2 (23-32mmHg) armsleeve with grip top and mitten lymphoedema garment regular medium Navy (Haddenham Healthcare Ltd) 1 device	Device	SNOMED	Physical Object	S	25909211000001105	20141015	20991231	
40350335	Standard bicarbonate	Observation	SNOMED	Substance		259093006	20020131	20070731	U
46064467	Haddenham Veni class 1 (18-21mmHg) tights closed toe lymphoedema garment extra wide short size III Smoke (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	25909311000001102	20141015	20991231	
4122512	Carbonate	Observation	SNOMED	Substance	S	259094000	20020131	20991231	
46064468	Haddenham Doktus class 2 (23-32mmHg) armsleeve with grip top and mitten lymphoedema garment regular medium Light beige (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	25909411000001109	20141015	20991231	
46207356	Haddenham Veni class 1 (18-21mmHg) tights closed toe lymphoedema garment extra wide short size III Smoke (Haddenham Healthcare Ltd) 1 device	Device	SNOMED	Physical Object	S	25909511000001108	20141015	20991231	
4120852	Scalp pH measurement	Measurement	SNOMED	Procedure	S	259096003	20020131	20991231	
46207357	Haddenham Doktus class 2 (23-32mmHg) armsleeve with grip top and mitten lymphoedema garment regular medium Light beige (Haddenham Healthcare Ltd) 1 device	Device	SNOMED	Physical Object	S	25909611000001107	20141015	20991231	
4123522	Delayed photoallergic dermatitis	Condition	SNOMED	Clinical Finding	S	259097007	20020131	20991231	
46064469	Haddenham Veni class 1 (18-21mmHg) tights closed toe lymphoedema garment extra wide short size III White (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	25909711000001103	20141015	20991231	
4120853	Aminoisobutyric acid	Observation	SNOMED	Substance	S	259098002	20020131	20991231	
46207358	Haddenham Veni class 1 (18-21mmHg) tights closed toe lymphoedema garment extra wide short size III White (Haddenham Healthcare Ltd) 1 device	Device	SNOMED	Physical Object	S	25909811000001106	20141015	20991231	
40350340	Asparagine	Observation	SNOMED	Substance		259099005	19700101	20020131	U
46064470	Haddenham Doktus class 2 (23-32mmHg) armsleeve with grip top and mitten lymphoedema garment regular small Navy (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	25909911000001101	20141015	20991231	
75970	Crushing injury of shoulder region	Condition	SNOMED	Clinical Finding	S	2591000	20020131	20991231	
44791164	FP22 - adopted, re-registration - new name	Observation	SNOMED	Clinical Finding	S	2591000000104	20040131	20991231	
37207108	suspensioninjection.intradermal	Drug	SNOMED	Qualifier Value		2591000001100	20190515	20991231	
4123523	Gamma-aminobutyric acid	Observation	SNOMED	Substance	S	259100002	20020131	20991231	
37109235	MRI of left shoulder with contrast	Procedure	SNOMED	Procedure	S	2591000087103	20170731	20991231	
