concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
46123162	Nova colostomy bag 802-20 Starter hole 20mm-60mm Clear (Dansac Ltd) 30 device	Device	SNOMED	Physical Object	S	5877311000001108	20060501	20991231	
4240336	Juniperus osteosperma	Observation	SNOMED	Organism	S	58774005	20020131	20991231	
3534349	Deep vein thrombophlebitis of the leg unspecified	Condition	SNOMED	Clinical Finding		587741000000103	20100401	20121001	U
46123163	Tandem Impression CPL two piece ostomy system convex flange with barrier and adhesive 3736 32mm (Hollister Ltd) 5 device	Device	SNOMED	Physical Object	S	5877411000001101	20060501	20991231	
4239486	Phosphatidylinositol deacylase	Drug	SNOMED	Substance		58775006	20020131	20991231	
3534350	Deep vein phlebitis and thrombophlebitis of the leg NOS	Condition	SNOMED	Clinical Finding		587751000000100	20100401	20220127	D
45989940	Colostomy bag with karaya 5 seal and filter 3329 44mm Transparent (Hollister Ltd)	Device	SNOMED	Physical Object	S	5877511000001102	20060501	20991231	
4240337	Autologous bone marrow transplant	Procedure	SNOMED	Procedure	S	58776007	20020131	20991231	
3534351	Phlebitis and thrombophlebitis of the leg NOS	Condition	SNOMED	Clinical Finding		587761000000102	20100401	20220127	D
45989941	Tandem Impression CPL two piece ostomy system convex flange with barrier and adhesive 3737 35mm (Hollister Ltd)	Device	SNOMED	Physical Object	S	5877611000001103	20060501	20991231	
4243209	Infection by Cryptosporidium	Condition	SNOMED	Clinical Finding	S	58777003	20020131	20991231	
3534352	Phlebitis of the iliac vein unspecified	Condition	SNOMED	Clinical Finding		587771000000109	20100401	20220127	D
45989942	Nova colostomy bag 802-25 25mm Clear (Dansac Ltd)	Device	SNOMED	Physical Object	S	5877711000001107	20060501	20991231	
4243210	Normal popliteal pulse	Condition	SNOMED	Clinical Finding	S	58778008	20020131	20991231	
3534353	Thrombophlebitis of the iliac vein unspecified	Condition	SNOMED	Clinical Finding		587781000000106	20100401	20220127	D
46123164	Colostomy bag with karaya 5 seal and filter 3329 44mm Transparent (Hollister Ltd) 30 device	Device	SNOMED	Physical Object	S	5877811000001104	20060501	20991231	
4242576	Bioassay	Procedure	SNOMED	Procedure	S	58779000	20020131	20991231	
3534354	Phlebitis and thrombophlebitis of the iliac vein NOS	Condition	SNOMED	Clinical Finding		587791000000108	20100401	20220127	D
