concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
42533259	Salts mouldable seals with aloe, standard SMSAS15 15mm-40mm (Salts Healthcare)	Device	SNOMED	Physical Object	S	35005911000001108	20180124	20991231	
4230078	Drug groups primarily affecting the musculoskeletal system	Drug	SNOMED	Pharma/Biol Product		350060009	20020131	20190131	D
4148383	Graft failure due to recurrent recipient disease	Condition	SNOMED	Clinical Finding	S	35006009	20020131	20991231	
3609804	Sevredol 10mg/5mL oral solution 300mL	Observation	SNOMED	Context-dependent		3500601000001102	19700101	20040131	D
42534622	Salts mouldable seals with aloe, standard SMSAS15 15mm-40mm (Salts Healthcare) 30 device	Device	SNOMED	Physical Object	S	35006011000001100	20180124	20991231	
3528168	Wearing finger badge	Observation	SNOMED	Undefined		350061000000109	19700101	20081001	D
4228398	Colchicum alkaloid-containing product	Drug	SNOMED	Pharma/Biol Product		350061008	20020131	20991231	
45974776	Sodium chloride 0.9% solution for injection 2ml ampoules	Drug	SNOMED	Pharma/Biol Product		3500611000001100	19700101	20220127	U
42533260	Salts mouldable seals with aloe, standard SMSAS35 35mm-70mm (Salts Healthcare)	Device	SNOMED	Physical Object	S	35006111000001104	20180124	20991231	
4230079	Xanthine oxidase inhibitor-containing product	Drug	SNOMED	Pharma/Biol Product		350062001	20020131	20991231	
42534623	Salts mouldable seals with aloe, standard SMSAS35 35mm-70mm (Salts Healthcare) 30 device	Device	SNOMED	Physical Object	S	35006211000001105	20180124	20991231	
4228399	Alcuronium-containing product	Drug	SNOMED	Pharma/Biol Product		350063006	20020131	20991231	
42533261	Salts mouldable seals with aloe, large SMSAL 15mm-100mm (Salts Healthcare)	Device	SNOMED	Physical Object	S	35006311000001102	20180124	20991231	
4228400	Pancuronium-containing product	Drug	SNOMED	Pharma/Biol Product		350064000	20020131	20991231	
40530094	Drug groups primarily used in obstetrics, gynecology and urinary tract disorders	Device	SNOMED	Physical Object		350065004	19700101	20020131	D
4230080	Nonionic surfactant-containing product	Drug	SNOMED	Pharma/Biol Product		350066003	20020131	20991231	
42534624	Salts mouldable seals with aloe, large SMSAL 15mm-100mm (Salts Healthcare) 10 device	Device	SNOMED	Physical Object	S	35006611000001107	20180124	20991231	
4225792	Prostaglandin-containing product	Drug	SNOMED	Pharma/Biol Product		350067007	20020131	20991231	
42533262	GlucoRx GO Professional testing strips (GlucoRx Ltd)	Device	SNOMED	Physical Object	S	35006711000001103	20180124	20991231	
4228401	A series prostaglandin-containing product	Drug	SNOMED	Pharma/Biol Product		350068002	20020131	20991231	
42534625	GlucoRx GO Professional testing strips (GlucoRx Ltd) 50 strip	Device	SNOMED	Physical Object	S	35006811000001106	20180124	20991231	
4229486	Dinoprostone-containing product in oral dose form	Drug	SNOMED	Clinical Drug Form		350069005	20020131	20991231	
42533496	White soft paraffin 15% / Liquid paraffin light 6% cream 500 gram	Drug	SNOMED	Pharma/Biol Product		35006911000001101	20180124	20991231	
4148384	Utes	Race	SNOMED	Social Context		35007000	20020131	20991231	
4225793	Dinoprostone-containing product in parenteral dose form	Drug	SNOMED	Clinical Drug Form		350070006	20020131	20991231	
3609805	Sevredol 10mg/5mL oral solution 500mL	Observation	SNOMED	Context-dependent		3500701000001107	19700101	20040131	D
42533263	Exmalatum cream (Ascot Laboratories Ltd)	Drug	SNOMED	Pharma/Biol Product		35007011000001102	20180124	20991231	
3528169	Human participation	Observation	SNOMED	Undefined		350071000000102	19700101	20081001	D
4230081	Dinoprostone-containing product in vaginal dose form	Drug	SNOMED	Clinical Drug Form		350071005	20020131	20991231	
45973289	Sodium chloride 0.9% solution for injection 50ml ampoules	Drug	SNOMED	Pharma/Biol Product		3500711000001109	20060501	20991231	
42534626	Exmalatum cream (Ascot Laboratories Ltd) 500 gram	Drug	SNOMED	Pharma/Biol Product		35007111000001101	20180124	20991231	
4228402	F series prostaglandin-containing product	Drug	SNOMED	Pharma/Biol Product		350072003	20020131	20991231	
42533264	ExmaQS cream (Ascot Laboratories Ltd)	Drug	SNOMED	Pharma/Biol Product		35007211000001107	20180124	20991231	
4229487	I series prostaglandin-containing product	Drug	SNOMED	Pharma/Biol Product		350073008	20020131	20991231	
42534627	ExmaQS cream (Ascot Laboratories Ltd) 500 gram	Drug	SNOMED	Pharma/Biol Product		35007311000001104	20180124	20991231	
4229488	Chelating agents and antidotes	Metadata	SNOMED	Pharma/Biol Product		350074002	20020131	20180731	D
42533495	Silver coated barrier dressing sterile 40cm x 40cm square 1 dressing	Device	SNOMED	Physical Object	S	35007411000001106	20171227	20991231	
4225794	Chelating agent-containing product	Drug	SNOMED	Pharma/Biol Product		350075001	20020131	20991231	
42533494	Silver coated barrier dressing sterile 40cm x 40cm square 6 dressing	Device	SNOMED	Physical Object	S	35007511000001105	20171227	20991231	
4229489	Edetate-containing product	Drug	SNOMED	Pharma/Biol Product		350076000	20020131	20991231	
42533265	Acticoat Flex 3 dressing 40cm x 40cm square (Smith & Nephew Healthcare Ltd)	Device	SNOMED	Physical Object	S	35007611000001109	20171227	20991231	
4228403	Cholinesterase reactivator-containing product	Drug	SNOMED	Pharma/Biol Product		350077009	20020131	20200131	D
42534628	Acticoat Flex 3 dressing 40cm x 40cm square (Smith & Nephew Healthcare Ltd) 1 dressing	Device	SNOMED	Physical Object	S	35007711000001100	20171227	20991231	
4228404	Hydrofluoric acid burn antidote	Drug	SNOMED	Pharma/Biol Product		350078004	20020131	20190131	D
42534629	Acticoat Flex 3 dressing 40cm x 40cm square (Smith & Nephew Healthcare Ltd) 6 dressing	Device	SNOMED	Physical Object	S	35007811000001108	20171227	20991231	
4225795	Activated charcoal 5 g oral granules sachet	Drug	SNOMED	Clinical Drug		350079007	20020131	20991231	
42533493	Silver coated barrier dressing sterile 10cm x 120cm rectangular 1 dressing	Device	SNOMED	Physical Object	S	35007911000001103	20171227	20991231	
4144219	Terbufos poisoning	Condition	SNOMED	Clinical Finding	S	35008005	20020131	20991231	
3609806	Sevredol 20mg/mL concentrated oral solution 30mL	Observation	SNOMED	Context-dependent		3500801000001103	19700101	20040131	D
42533492	Silver coated barrier dressing sterile 10cm x 120cm rectangular 6 dressing	Device	SNOMED	Physical Object	S	35008011000001101	20171227	20991231	
3528170	Social work support	Observation	SNOMED	Undefined		350081000000100	19700101	20081001	D
4230082	Activated charcoal powder	Drug	SNOMED	Pharma/Biol Product		350081009	20020131	20180731	D
45973311	Sodium chloride 0.9% solution for injection 5ml ampoules	Drug	SNOMED	Pharma/Biol Product		3500811000001101	20060501	20991231	
42533266	Acticoat Flex 3 dressing 10cm x 120cm rectangular (Smith & Nephew Healthcare Ltd)	Device	SNOMED	Physical Object	S	35008111000001100	20171227	20991231	
42534630	Acticoat Flex 3 dressing 10cm x 120cm rectangular (Smith & Nephew Healthcare Ltd) 1 dressing	Device	SNOMED	Physical Object	S	35008211000001106	20171227	20991231	
4228405	Protamine-containing product	Drug	SNOMED	Pharma/Biol Product		350083007	20020131	20991231	
42534631	Acticoat Flex 3 dressing 10cm x 120cm rectangular (Smith & Nephew Healthcare Ltd) 6 dressing	Device	SNOMED	Physical Object	S	35008311000001103	20171227	20991231	
4229490	Alternative medicines	Metadata	SNOMED	Navi Concept		350084001	20020131	20991231	
42533491	Ethambutol 400mg/5ml oral solution 150 ml	Drug	SNOMED	Pharma/Biol Product		35008411000001105	20171227	20991231	
4230083	Diagnostic dye-containing product	Drug	SNOMED	Pharma/Biol Product		350085000	20020131	20991231	
42534632	Ethambutol 400mg/5ml oral solution (Special Order) 150 ml	Drug	SNOMED	Pharma/Biol Product		35008511000001109	20171227	20991231	
4229491	Fluorescein stain-containing product	Drug	SNOMED	Pharma/Biol Product		350086004	20020131	20991231	
42533490	Ethambutol 400mg/5ml oral suspension 200 ml	Drug	SNOMED	Pharma/Biol Product		35008611000001108	20171227	20991231	
40530504	Miscellaneous fluids and solutions	Drug	SNOMED	Pharma/Biol Product		350087008	20020131	20060131	U
