concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
1030834	Nuclear pleomorphism	Observation	LOINC	LOINC Component		LP72992-8	19700101	20991231	
1030835	Heart atrium	Observation	LOINC	LOINC System		LP7299-3	19700101	20991231	
1030836	Number of brothers and sisters	Observation	LOINC	LOINC Component		LP72993-6	19700101	20991231	
1030837	Number of days hospitalized due to vaccination adverse event	Observation	LOINC	LOINC Component		LP72994-4	19700101	20991231	
1030838	Number of fragmented pieces	Observation	LOINC	LOINC Component		LP72995-1	19700101	20991231	
1030839	Number of hospital days since last outpatient visit	Observation	LOINC	LOINC Component		LP72996-9	19700101	20991231	
37069646	Number of impressions	Observation	LOINC	LOINC Component		LP72997-7	19700101	20991231	
1030840	Number of previous doses	Observation	LOINC	LOINC Component		LP72998-5	19700101	20991231	
1030841	Number of radiation Rx	Observation	LOINC	LOINC Component		LP72999-3	19700101	20991231	
1030842	Number of tissue chips	Observation	LOINC	LOINC Component		LP73000-9	19700101	20991231	
1030843	Number of tumors and histologies	Observation	LOINC	LOINC Component		LP73001-7	19700101	20991231	
1030844	Number of tumors at diagnosis	Observation	LOINC	LOINC Component		LP73002-5	19700101	20991231	
1030845	Nursing mothers section	Observation	LOINC	LOINC Component		LP73003-3	19700101	20991231	
37033919	Nystagmus examination	Observation	LOINC	LOINC Component		LP73004-1	19700101	20991231	
1030846	OB ultrasound panel	Observation	LOINC	LOINC Component		LP73005-8	19700101	20991231	
1030847	Observation duration	Observation	LOINC	LOINC Component		LP73006-6	19700101	20991231	
1030848	Obstetric trimester	Observation	LOINC	LOINC Component		LP73007-4	19700101	20991231	
1030849	Occipital frontal diameter	Observation	LOINC	LOINC Component		LP73008-2	19700101	20991231	
1030850	Heart.atrium Left	Observation	LOINC	LOINC System		LP7300-9	19700101	20991231	
37048623	Openbite	Observation	LOINC	LOINC Component		LP73009-0	19700101	20991231	
1030851	Operations	Observation	LOINC	LOINC Component		LP73010-8	19700101	20991231	
