concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
46211446	Haddenham Veni class 3 (34-46mmHg) below knee closed toe lymphoedema garment regular size V American tan (Haddenham Healthcare Ltd) 2 device	Device	SNOMED	Physical Object	S	26757711000001108	20141015	20991231	
4146094	Encephalitis NOS	Condition	SNOMED	Clinical Finding		267578009	20020131	20100131	U
46068535	Haddenham Veni class 3 (34-46mmHg) tights open toe lymphoedema garment long size VII Grey (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	26757811000001100	20141015	20991231	
4147500	Cerebral degeneration NOS	Condition	SNOMED	Clinical Finding		267579001	20020131	20220127	U
46068536	Haddenham Veni class 3 (34-46mmHg) below knee closed toe lymphoedema garment regular size V Grey (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	26757911000001105	20141015	20991231	
4146095	Other extrapyramidal disease and abnormal movement disorders	Condition	SNOMED	Clinical Finding		267580003	20020131	20220127	U
4097664	Albumin measurement	Measurement	SNOMED	Procedure	S	26758005	20020131	20991231	
3602505	Naprosyn EC	Observation	SNOMED	Qualifier Value		2675801000001103	20040131	20081001	D
46211447	Haddenham Veni class 3 (34-46mmHg) tights open toe lymphoedema garment long size VII Grey (Haddenham Healthcare Ltd) 1 device	Device	SNOMED	Physical Object	S	26758011000001107	20141015	20991231	
3554601	Preparation for total body irradiation	Observation	SNOMED	Undefined		267581000000108	19700101	20061002	U
4147501	Progressive myoclonic epilepsy	Condition	SNOMED	Clinical Finding	S	267581004	20020131	20991231	
46211448	Haddenham Veni class 3 (34-46mmHg) below knee closed toe lymphoedema garment regular size V Grey (Haddenham Healthcare Ltd) 2 device	Device	SNOMED	Physical Object	S	26758111000001108	20141015	20991231	
4147502	Other specified myoclonus	Condition	SNOMED	Clinical Finding		267582006	20020131	20220127	U
46068537	Haddenham Veni class 3 (34-46mmHg) tights open toe lymphoedema garment long size VII Mocha (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	26758211000001102	20141015	20991231	
4143358	Myoclonus NOS	Condition	SNOMED	Clinical Finding		267583001	20020131	20100131	U
46211449	Haddenham Veni class 3 (34-46mmHg) tights open toe lymphoedema garment long size VII Mocha (Haddenham Healthcare Ltd) 1 device	Device	SNOMED	Physical Object	S	26758311000001105	20141015	20991231	
40351373	Symptomatic torsion dystonia	Condition	SNOMED	Clinical Finding		267584007	19700101	20020131	U
46068538	Haddenham Veni class 3 (34-46mmHg) below knee closed toe lymphoedema garment regular size IV Slate (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	26758411000001103	20141015	20991231	
4143359	Imperforate pectinate glaucoma	Condition	SNOMED	Clinical Finding	S	267585008	20020131	20991231	
46211450	Haddenham Veni class 3 (34-46mmHg) below knee closed toe lymphoedema garment regular size IV Slate (Haddenham Healthcare Ltd) 2 device	Device	SNOMED	Physical Object	S	26758511000001104	20141015	20991231	
4146096	Cerebellar ataxia NOS	Condition	SNOMED	Clinical Finding		267586009	20020131	20100131	U
46068539	Haddenham Veni class 3 (34-46mmHg) tights open toe lymphoedema garment long size VII Navy (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	26758611000001100	20141015	20991231	
4150159	Myelopathy NOS	Condition	SNOMED	Clinical Finding		267587000	20020131	20220127	U
46211451	Haddenham Veni class 3 (34-46mmHg) tights open toe lymphoedema garment long size VII Navy (Haddenham Healthcare Ltd) 1 device	Device	SNOMED	Physical Object	S	26758711000001109	20141015	20991231	
4146097	Autonomic nervous system disorder NOS	Condition	SNOMED	Clinical Finding		267588005	20020131	20220127	U
46068540	Haddenham Veni class 3 (34-46mmHg) below knee closed toe lymphoedema garment regular size IV Smoke (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	26758811000001101	20141015	20991231	
40351378	Spastic hemiplegia	Condition	SNOMED	Clinical Finding		267589002	19700101	20020131	U
46068541	Haddenham Veni class 3 (34-46mmHg) tights open toe lymphoedema garment long size VII Pearl (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	26758911000001106	20141015	20991231	
4143360	Cauda equina syndrome with cord bladder	Condition	SNOMED	Clinical Finding	S	267590006	20020131	20991231	
4097245	Embryonal rest	Observation	SNOMED	Morph Abnormality	S	26759002	20020131	20991231	
3602506	Naprosyn SR	Observation	SNOMED	Qualifier Value		2675901000001109	20040131	20081001	D
46211452	Haddenham Veni class 3 (34-46mmHg) below knee closed toe lymphoedema garment regular size IV Smoke (Haddenham Healthcare Ltd) 2 device	Device	SNOMED	Physical Object	S	26759011000001102	20141015	20991231	
3578671	Preparation for intracavitary radiotherapy	Observation	SNOMED	Undefined		267591000000105	19700101	20061002	D
4143361	Other paralytic syndromes NOS	Condition	SNOMED	Clinical Finding		267591005	20020131	20100131	U
46211453	Haddenham Veni class 3 (34-46mmHg) tights open toe lymphoedema garment long size VII Pearl (Haddenham Healthcare Ltd) 1 device	Device	SNOMED	Physical Object	S	26759111000001101	20141015	20991231	
4147503	Motor cortex epilepsy	Condition	SNOMED	Clinical Finding	S	267592003	20020131	20991231	
46068542	Haddenham Veni class 3 (34-46mmHg) below knee closed toe lymphoedema garment regular size IV White (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	26759211000001107	20141015	20991231	
4146098	Epilepsy NOS	Condition	SNOMED	Clinical Finding		267593008	20020131	20220127	U
46068543	Haddenham Veni class 3 (34-46mmHg) tights open toe lymphoedema garment long size VII Sahara (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	26759311000001104	20141015	20991231	
40351384	Brainstem compression	Condition	SNOMED	Clinical Finding		267594002	19700101	20020131	D
46211454	Haddenham Veni class 3 (34-46mmHg) below knee closed toe lymphoedema garment regular size IV White (Haddenham Healthcare Ltd) 2 device	Device	SNOMED	Physical Object	S	26759411000001106	20141015	20991231	
4146099	Other conditions of brain NOS	Condition	SNOMED	Clinical Finding		267595001	20020131	20100131	U
46068544	Haddenham Veni class 3 (34-46mmHg) below knee closed toe lymphoedema garment regular size IV Navy (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	26759511000001105	20141015	20991231	
374024	Reaction to spinal or lumbar puncture	Condition	SNOMED	Clinical Finding		267596000	20020131	20200131	U
46211455	Haddenham Veni class 3 (34-46mmHg) below knee closed toe lymphoedema garment regular size IV Navy (Haddenham Healthcare Ltd) 2 device	Device	SNOMED	Physical Object	S	26759611000001109	20141015	20991231	
40351811	Headache following lumbar puncture	Condition	SNOMED	Clinical Finding		267597009	19700101	20220127	U
46211456	Haddenham Veni class 3 (34-46mmHg) tights open toe lymphoedema garment long size VII Sahara (Haddenham Healthcare Ltd) 1 device	Device	SNOMED	Physical Object	S	26759711000001100	20141015	20991231	
4146100	Cranial nerve disorder NOS	Condition	SNOMED	Clinical Finding		267598004	20020131	20220127	U
46068545	Haddenham Veni class 3 (34-46mmHg) below knee closed toe lymphoedema garment regular size IV Sahara (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	26759811000001108	20141015	20991231	
4143362	Ulnar nerve lesions	Condition	SNOMED	Clinical Finding		267599007	20020131	20100731	U
46211457	Haddenham Veni class 3 (34-46mmHg) below knee closed toe lymphoedema garment regular size IV Sahara (Haddenham Healthcare Ltd) 2 device	Device	SNOMED	Physical Object	S	26759911000001103	20141015	20991231	
4150160	Mononeuritis of unspecified site NOS	Condition	SNOMED	Clinical Finding		267600005	20020131	20220127	U
4097665	Mastoid myoplasty	Procedure	SNOMED	Procedure	S	26760007	20020131	20991231	
3602507	Narcan	Observation	SNOMED	Qualifier Value		2676001000001100	20040131	20081001	D
46068546	Haddenham Veni class 3 (34-46mmHg) tights open toe lymphoedema garment long size VII Slate (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	26760011000001101	20141015	20991231	
4097979	C3(H20)	Drug	SNOMED	Substance		2676007	20020131	20991231	
3554602	Preparation for interstitial radiotherapy	Observation	SNOMED	Undefined		267601000000104	19700101	20061002	U
3578672	Zinnat 125mg tablet	Observation	SNOMED	Context-dependent		267601000001100	20040131	20040731	D
378140	Inflammatory and toxic neuropathy	Condition	SNOMED	Clinical Finding	S	267601009	20020131	20991231	
46068547	Haddenham Veni class 3 (34-46mmHg) below knee closed toe lymphoedema garment regular size IV Pearl (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	26760111000001100	20141015	20991231	
4143363	Neuropathy in renal failure	Condition	SNOMED	Clinical Finding	S	267602002	20020131	20991231	
46211458	Haddenham Veni class 3 (34-46mmHg) below knee closed toe lymphoedema garment regular size IV Pearl (Haddenham Healthcare Ltd) 2 device	Device	SNOMED	Physical Object	S	26760211000001106	20141015	20991231	
4146101	Toxic or inflammatory neuropathy NOS	Condition	SNOMED	Clinical Finding		267603007	20020131	20220127	U
46211459	Haddenham Veni class 3 (34-46mmHg) tights open toe lymphoedema garment long size VII Slate (Haddenham Healthcare Ltd) 1 device	Device	SNOMED	Physical Object	S	26760311000001103	20141015	20991231	
4147504	Myasthenic syndrome due to diabetic amyotrophy	Condition	SNOMED	Clinical Finding	S	267604001	20020131	20991231	
46068548	Haddenham Veni class 3 (34-46mmHg) tights open toe lymphoedema garment long size III Smoke (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	26760411000001105	20141015	20991231	
4147505	Other specific myoneural disorder	Condition	SNOMED	Clinical Finding		267605000	20020131	20100131	U
46068549	Haddenham Veni class 3 (34-46mmHg) below knee closed toe lymphoedema garment regular size IV American tan (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	26760511000001109	20141015	20991231	
4147506	Other specified hereditary progressive muscular dystrophy	Condition	SNOMED	Clinical Finding		267606004	20020131	20100131	U
