concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
4017127	Salmonella IV 6,7:z4,z23:-	Observation	SNOMED	Organism	S	114517000	20020131	20991231	
606520	Vericiguat 10 mg oral tablet	Drug	SNOMED	Clinical Drug		1145170006	20210731	20991231	
3641316	COTON INSTINCT med/F054202 C2(15-20mmHg) long c/toe thigh	Observation	SNOMED	Context-dependent		11451701000001107	19700101	20120822	D
606521	Toxic effect of selenium and selenium compound	Condition	SNOMED	Clinical Finding	S	1145171005	20210731	20991231	
46009669	Juzo Hostess class 2 (23-32mmHg) thigh length closed toe lymphoedema garment standard size III Almond (Juzo UK Ltd)	Device	SNOMED	Physical Object	S	11451711000001109	20071001	20991231	
606522	Fructobacillus	Observation	SNOMED	Organism	S	1145176000	20210731	20991231	
606523	Endoscopic procedure of head and neck	Procedure	SNOMED	Procedure	S	1145178004	20210731	20991231	
606524	Salipaludibacillus	Observation	SNOMED	Organism	S	1145179007	20210731	20991231	
606525	Autograft heart	Device	SNOMED	Substance	S	1145180005	20210731	20991231	
4015082	Salmonella II 6,7:z4,z24:z42	Observation	SNOMED	Organism	S	114518005	20020131	20991231	
3641317	COTON INSTINCT lge/F054188 C2(15-20mmHg) normal c/toe thigh	Observation	SNOMED	Context-dependent		11451801000001103	19700101	20120822	D
606526	Vascular disorder of testis	Condition	SNOMED	Clinical Finding	S	1145181009	20210731	20991231	
46145733	Versiva XC dressing 18.5cm x 20.5cm heel (ConvaTec Ltd) 1 dressing	Device	SNOMED	Physical Object	S	11451811000001101	20071001	20991231	
606527	Thrombosis of pampiniform plexus	Condition	SNOMED	Clinical Finding	S	1145183007	20210731	20991231	
606528	Sydowia	Observation	SNOMED	Organism	S	1145188003	20210731	20991231	
606529	Measured quantity of intake of manganese in 24 hours	Observation	SNOMED	Observable Entity	S	1145189006	20210731	20991231	
606530	Estimated quantity of intake of manganese in 24 hours	Observation	SNOMED	Observable Entity	S	1145190002	20210731	20991231	
4016717	Salmonella IV 6,7:z4,z24:-	Observation	SNOMED	Organism	S	114519002	20020131	20991231	
3641318	COTON INSTINCT lge/F054198 C2(15-20mmHg) normal c/toe thigh	Observation	SNOMED	Context-dependent		11451901000001109	19700101	20120822	D
606531	Estimated quantity of intake of selenium in 24 hours	Observation	SNOMED	Observable Entity	S	1145191003	20210731	20991231	
46145734	Versiva XC dressing 18.5cm x 20.5cm heel (ConvaTec Ltd) 5 dressing	Device	SNOMED	Physical Object	S	11451911000001106	20071001	20991231	
606532	Measured quantity of intake of selenium in 24 hours	Observation	SNOMED	Observable Entity	S	1145192005	20210731	20991231	
606533	Measured quantity of intake of molybdenum in 24 hours	Observation	SNOMED	Observable Entity	S	1145193000	20210731	20991231	
606534	Estimated quantity of intake of molybdenum in 24 hours	Observation	SNOMED	Observable Entity	S	1145194006	20210731	20991231	
606535	Estimated quantity of intake of chromium in 24 hours	Observation	SNOMED	Observable Entity	S	1145195007	20210731	20991231	
606536	Measured quantity of intake of chromium in 24 hours	Observation	SNOMED	Observable Entity	S	1145197004	20210731	20991231	
606537	Coronary artery bypass grafting using free right internal thoracic artery graft from aorta to diagonal branch of anterior descending branch of left coronary artery	Procedure	SNOMED	Procedure	S	1145198009	20210731	20991231	
606538	Coronary artery bypass grafting using free right internal thoracic artery graft from aorta to anterior descending branch of left coronary artery	Procedure	SNOMED	Procedure	S	1145199001	20210731	20991231	
606539	Coronary artery bypass grafting using free right internal thoracic artery graft from aorta to obtuse marginal branch of circumflex branch of coronary artery	Procedure	SNOMED	Procedure	S	1145200003	20210731	20991231	
4017128	Salmonella II 6,7:z6:1,7	Observation	SNOMED	Organism	S	114520008	20020131	20991231	
3641319	COTON INSTINCT lge/F054193 C2(15-20mmHg) long c/toe thigh	Observation	SNOMED	Context-dependent		11452001000001101	19700101	20120822	D
4017129	Suragina longipes	Observation	SNOMED	Organism	S	11452005	20020131	20991231	
3588965	Uridrain L-35mm/7368 sheaths x10	Observation	SNOMED	Context-dependent		1145201000001103	19700101	20040131	D
606540	Postoperative migration of atrial septal occluder	Condition	SNOMED	Clinical Finding	S	1145201004	20210731	20991231	
46145735	Juzo Hostess class 2 (23-32mmHg) thigh length closed toe lymphoedema garment standard size III Almond (Juzo UK Ltd) 1 device	Device	SNOMED	Physical Object	S	11452011000001104	20071001	20991231	
606541	Postoperative migration of pulmonary trunk band	Condition	SNOMED	Clinical Finding	S	1145202006	20210731	20991231	
602901	Torsion of greater omentum	Condition	SNOMED	Clinical Finding	S	1145203001	20210731	20991231	
602902	Erosion of vagina caused by mesh	Condition	SNOMED	Clinical Finding	S	1145204007	20210731	20991231	
602903	Extension Namespace 1001000	Metadata	SNOMED	Namespace Concept		1145206009	20210731	20991231	
602904	Poisoning caused by sulfonylurea	Condition	SNOMED	Clinical Finding	S	1145209002	20210731	20991231	
3571832	Monomeric prolactin level	Observation	SNOMED	Undefined		114521000000102	19700101	20040731	U
602905	Accidental poisoning caused by halogenated hydrocarbon	Condition	SNOMED	Clinical Finding	S	1145210007	20210731	20991231	
40271842	Salmonella Jerusalem	Observation	SNOMED	Organism		114521007	19700101	20220127	U
3641320	LOWER LIMB LYMPHOEDEMA GARMENTS(149)	Observation	SNOMED	Context-dependent		11452101000001100	19700101	20120822	D
606542	Proliferative mass observable	Observation	SNOMED	Observable Entity	S	1145211006	20210731	20991231	
46090492	Hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units 1 device	Device	SNOMED	Physical Object	S	11452111000001103	20071001	20991231	
606543	Poisoning caused by halogenated hydrocarbon	Condition	SNOMED	Clinical Finding	S	1145212004	20210731	20991231	
606544	Neuritis due to displacement of intervertebral disc	Condition	SNOMED	Clinical Finding	S	1145213009	20210731	20991231	
606545	Histologic feature of proliferative mass	Observation	SNOMED	Observable Entity	S	1145214003	20210731	20991231	
606546	Radiculitis due to displacement of intervertebral disc	Condition	SNOMED	Clinical Finding	S	1145215002	20210731	20991231	
606547	Brachial neuritis due to displacement of cervical intervertebral disc	Condition	SNOMED	Clinical Finding	S	1145216001	20210731	20991231	
606548	Radiculitis due to displacement of cervical intervertebral disc	Condition	SNOMED	Clinical Finding	S	1145217005	20210731	20991231	
606549	Brachial neuritis due to rupture of cervical intervertebral disc	Condition	SNOMED	Clinical Finding	S	1145219008	20210731	20991231	
40271843	Salmonella Rebda	Observation	SNOMED	Organism		114522000	20020131	20030731	U
606550	Radiculitis due to rupture of cervical intervertebral disc	Condition	SNOMED	Clinical Finding	S	1145220002	20210731	20991231	
3641321	COTON INSTINCT lge/F054203 C2(15-20mmHg) long c/toe thigh	Observation	SNOMED	Context-dependent		11452201000001107	19700101	20120822	D
46090491	Hydrocolloid dressing fibrous sterile with adhesive border 21cm x 25cm sacral 1 dressing	Device	SNOMED	Physical Object	S	11452211000001109	20071001	20991231	
606551	Neuritis due to rupture of intervertebral disc	Condition	SNOMED	Clinical Finding	S	1145222005	20210731	20991231	
