concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
4001015	Chronic osteomyelitis of maxilla	Condition	SNOMED	Clinical Finding	S	109694009	20020131	20991231	
3636801	MODERMA FLEX MIDI 35mm/42135 beige closed colostomy bags	Observation	SNOMED	Context-dependent		10969401000001102	19700101	20110209	D
36685369	Touch sensation of right dermatome of first lumbar nerve normal	Condition	SNOMED	Clinical Finding	S	1096941000000101	20181001	20991231	
46143584	Mirtazapine 30mg orodispersible tablets (Teva UK Ltd) 30 tablet 5 x 6 tablets	Drug	SNOMED	Pharma/Biol Product		10969411000001100	20070402	20991231	
36686318	Open wound of right ankle due to dog bite	Condition	SNOMED	Clinical Finding	S	10969411000119108	20180901	20991231	
36686319	Open wound of left ankle due to dog bite	Condition	SNOMED	Clinical Finding	S	10969451000119109	20180901	20991231	
4003513	Osteomyelitis of mandible	Condition	SNOMED	Clinical Finding	S	109695005	20020131	20991231	
3636802	MODERMA FLEX MIDI 40mm/42140 beige closed colostomy bags	Observation	SNOMED	Context-dependent		10969501000001103	19700101	20110209	D
36685370	Touch sensation of right dermatome of first lumbar nerve reduced	Condition	SNOMED	Clinical Finding	S	1096951000000103	20181001	20991231	
46007780	Mirtazapine 45mg orodispersible tablets (Teva UK Ltd)	Drug	SNOMED	Pharma/Biol Product		10969511000001101	20070402	20991231	
4001499	Acute osteomyelitis of mandible	Condition	SNOMED	Clinical Finding	S	109696006	20020131	20991231	
3636803	MODERMA FLEX MIDI 45mm/42145 beige closed colostomy bags	Observation	SNOMED	Context-dependent		10969601000001104	19700101	20110209	D
36685371	Touch sensation of left dermatome of third sacral nerve absent	Condition	SNOMED	Clinical Finding	S	1096961000000100	20181001	20991231	
46143585	Mirtazapine 45mg orodispersible tablets (Teva UK Ltd) 30 tablet 3 x 10 tablets	Drug	SNOMED	Pharma/Biol Product		10969611000001102	20070402	20991231	
36686320	Open wound of right ankle due to cat bite	Condition	SNOMED	Clinical Finding	S	10969651000119106	20180901	20991231	
36686321	Open wound of left ankle due to cat bite	Condition	SNOMED	Clinical Finding	S	10969691000119101	20180901	20991231	
4001675	Chronic osteomyelitis of mandible	Condition	SNOMED	Clinical Finding	S	109697002	20020131	20991231	
3636804	B.BRAUN DEODORANT	Observation	SNOMED	Context-dependent		10969701000001109	19700101	20110209	D
36685372	Touch sensation of left dermatome of third sacral nerve exaggerated	Condition	SNOMED	Clinical Finding	S	1096971000000107	20181001	20991231	
45958915	Fibrinogen	Observation	SNOMED	Substance		10969711000001106	19700101	20070402	U
36686322	Open wound of right thigh due to dog bite	Condition	SNOMED	Clinical Finding	S	10969771000119106	20190131	20991231	
4003514	Sequestrum of maxilla	Condition	SNOMED	Clinical Finding	S	109698007	20020131	20991231	
3636805	DEODOUR 005013A deodorant sachets	Observation	SNOMED	Context-dependent		10969801000001100	19700101	20110209	D
36685373	Touch sensation of left dermatome of third sacral nerve normal	Condition	SNOMED	Clinical Finding	S	1096981000000109	20181001	20991231	
45968210	Elasticated viscose stockinette gloves large adult	Device	SNOMED	Physical Object	S	10969811000001103	20070402	20991231	
36686323	Open wound of left thigh due to dog bite	Condition	SNOMED	Clinical Finding	S	10969811000119106	20190131	20991231	
36686324	Open wound of right thigh due to animal bite	Condition	SNOMED	Clinical Finding	S	10969891000119102	20180901	20991231	
4001016	Sequestrum of the mandible	Condition	SNOMED	Clinical Finding	S	109699004	20020131	20991231	
3636806	MEDICAREPLUS DEODORANT	Observation	SNOMED	Context-dependent		10969901000001106	19700101	20110209	D
36685374	Touch sensation of left dermatome of third sacral nerve reduced	Condition	SNOMED	Clinical Finding	S	1096991000000106	20181001	20991231	
45968208	Elasticated viscose stockinette gloves large child/small adult	Device	SNOMED	Physical Object	S	10969911000001108	20070402	20991231	
36686325	Open wound of left thigh due to animal bite	Condition	SNOMED	Clinical Finding	S	10969931000119105	20180901	20991231	
