concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
4138966	Beater operator	Observation	SNOMED	Social Context	S	32496004	20020131	20991231	
3607666	Gammabulin	Observation	SNOMED	Qualifier Value		3249601000001106	20040131	20081001	D
37386772	Amoxicillin 3g oral powder sachets sugar free (Brown & Burk UK Ltd)	Drug	SNOMED	Pharma/Biol Product		32496011000001107	20160427	20991231	
3566906	Fluoroscopy guided destruction of intervertebral disc by injection	Procedure	SNOMED	Procedure		324961000000103	20080401	20081001	U
4158054	Mebendazole 100 mg chewable tablet	Drug	SNOMED	Clinical Drug		324961004	20020131	20991231	
46100792	Ispaghula husk 3.5g effervescent granules sachets gluten free sugar free 60 sachet	Drug	SNOMED	Pharma/Biol Product		3249611000001108	20060501	20991231	
37390284	Amoxicillin 3g oral powder sachets sugar free (Brown & Burk UK Ltd) 2 sachet	Drug	SNOMED	Pharma/Biol Product		32496111000001108	20160427	20991231	
4155568	Mebendazole 20 mg/mL oral suspension	Drug	SNOMED	Clinical Drug		324962006	20020131	20991231	
37386773	Celecoxib 100mg capsules (Brown & Burk UK Ltd)	Drug	SNOMED	Pharma/Biol Product		32496211000001102	20160427	20991231	
4158214	Piperazine	Drug	SNOMED	Pharma/Biol Product		324963001	20020131	20190131	D
37390285	Celecoxib 100mg capsules (Brown & Burk UK Ltd) 60 capsule 6 x 10 capsules	Drug	SNOMED	Pharma/Biol Product		32496311000001105	20160427	20991231	
37386774	Celecoxib 200mg capsules (Brown & Burk UK Ltd)	Drug	SNOMED	Pharma/Biol Product		32496411000001103	20160427	20991231	
37390286	Celecoxib 200mg capsules (Brown & Burk UK Ltd) 30 capsule 3 x 10 capsules	Drug	SNOMED	Pharma/Biol Product		32496511000001104	20160427	20991231	
37386775	Escitalopram 10mg tablets (Brown & Burk UK Ltd)	Drug	SNOMED	Pharma/Biol Product		32496611000001100	20160427	20991231	
37390287	Escitalopram 10mg tablets (Brown & Burk UK Ltd) 28 tablet 2 x 14 tablets	Drug	SNOMED	Pharma/Biol Product		32496711000001109	20160427	20991231	
