concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
3033354	Complement C3d [Entitic number] in Red Blood Cells	Measurement	LOINC	Lab Test	S	4492-5	19700101	20991231	
3043385	Prolactin [Units/volume] in Serum or Plasma --1 hour post dose TRH IV	Measurement	LOINC	Lab Test	S	44925-6	20060406	20991231	
3045839	Prolactin [Units/volume] in Serum or Plasma --1.5 hours post dose TRH IV	Measurement	LOINC	Lab Test	S	44926-4	20060406	20991231	
3045977	Prolactin [Units/volume] in Serum or Plasma --30 minutes post dose TRH IV	Measurement	LOINC	Lab Test	S	44927-2	20060406	20991231	
3044987	Prolactin [Units/volume] in Serum or Plasma --15 minutes pre dose TRH IV	Measurement	LOINC	Lab Test	S	44928-0	20060406	20991231	
3047269	Prolactin [Units/volume] in Serum or Plasma --15 minutes post dose TRH IV	Measurement	LOINC	Lab Test	S	44929-8	20060406	20991231	
3047051	Prolactin [Units/volume] in Serum or Plasma --2 hours post dose TRH IV	Measurement	LOINC	Lab Test	S	44930-6	20060406	20991231	
3042904	Prolactin [Units/volume] in Serum or Plasma --pre dose TRH IV	Measurement	LOINC	Lab Test	S	44931-4	20060406	20991231	
3042675	Protein.monoclonal band 2/Protein.total in Serum or Plasma by Electrophoresis	Measurement	LOINC	Lab Test	S	44932-2	20060406	20991231	
3034499	Deprecated Complement C3d+G [Units/volume] in Plasma	Measurement	LOINC	Lab Test		4493-3	20181213	20181214	D
3043812	Specific gravity of 24 hour Urine by Refractometry	Measurement	LOINC	Lab Test	S	44933-0	19700101	20991231	
3045066	Thymidine kinase [Enzymatic activity/volume] in Serum	Measurement	LOINC	Lab Test	S	44934-8	20060406	20991231	
3044958	Thyrotropin [Units/volume] in Serum or Plasma --15 minutes post dose TRH IV	Measurement	LOINC	Lab Test	S	44935-5	20060406	20991231	
3045848	Thyrotropin [Units/volume] in Serum or Plasma --15 minutes pre dose TRH IV	Measurement	LOINC	Lab Test	S	44936-3	20060406	20991231	
3043515	Deprecated Thyrotropin [Units/volume] in Serum or Plasma --pre dose TRH IV	Measurement	LOINC	Lab Test		44937-1	20150310	20150311	U
3045824	Hepatitis D virus IgM Ab [Presence] in Serum by Immunoassay	Measurement	LOINC	Lab Test	S	44938-9	20060406	20991231	
3043500	History of Adverse drug reaction Narrative	Observation	LOINC	Clinical Observation	S	44939-7	20060410	20991231	
3043872	Alcoholic drinks per week - Reported	Observation	LOINC	Clinical Observation	S	44940-5	20060410	20991231	
3035032	Deprecated Complement C3d+G [Mass/volume] in Plasma	Measurement	LOINC	Lab Test		4494-1	20181213	20181214	D
3043833	Barriers to self management	Observation	LOINC	Clinical Observation	S	44941-3	20060410	20991231	
3044107	First nations living status from Family	Measurement	LOINC	Clinical Observation	S	44942-1	20060410	20991231	
3045978	Self management	Observation	LOINC	Clinical Observation	S	44943-9	19700101	20991231	
3045343	Other alert	Observation	LOINC	Clinical Observation	S	44944-7	20060410	20991231	
3043167	Australian cervix cytology code [Interpretation] of Specimen	Measurement	LOINC	Lab Test	S	44945-4	20060411	20991231	
3046173	Borrelia burgdorferi 31kD IgG Ab [Presence] in Serum by Immunoblot	Measurement	LOINC	Lab Test	S	44946-2	20060412	20991231	
3046252	Borrelia burgdorferi 31kD IgM Ab [Presence] in Serum by Immunoblot	Measurement	LOINC	Lab Test	S	44947-0	20060412	20991231	
3045805	Borrelia burgdorferi 34kD IgM Ab [Presence] in Serum by Immunoblot	Measurement	LOINC	Lab Test	S	44948-8	20060412	20991231	
3045329	Borrelia burgdorferi 34kD IgG Ab [Presence] in Serum by Immunoblot	Measurement	LOINC	Lab Test	S	44949-6	20060412	20991231	
3045356	aPTT.factor substitution in Control Platelet poor plasma by Coagulation assay --1H post incubation with normal plasma	Measurement	LOINC	Lab Test	S	44950-4	20060412	20991231	
