concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
4060140	Incomplete cervical cord injury, unspecified, without bony injury, C5-7	Condition	SNOMED	Clinical Finding		212167002	20020131	20220127	U
45962095	Pasireotide 900micrograms/1ml solution for injection ampoules	Drug	SNOMED	Pharma/Biol Product		21216711000001106	20120919	20991231	
4062100	Cervical cord injury without spinal bone injury NOS	Condition	SNOMED	Clinical Finding		212168007	20020131	20220127	U
45962090	Perampanel 10mg tablets	Drug	SNOMED	Pharma/Biol Product		21216811000001103	20120919	20150429	U
4055457	Thoracic cord injury without spinal bone injury	Condition	SNOMED	Clinical Finding	S	212169004	20020131	20991231	
45962091	Perampanel 12mg tablets	Drug	SNOMED	Pharma/Biol Product		21216911000001108	20120919	20150429	U
4055458	Collection of pinworm specimen	Procedure	SNOMED	Procedure	S	21217000	20020131	20991231	
4055459	Unspecified thoracic cord injury, without bony injury, T1-6	Condition	SNOMED	Clinical Finding		212170003	20020131	20100131	U
3597467	Isopto Alkaline 1% eye drops 10mL	Observation	SNOMED	Context-dependent		2121701000001107	19700101	20040131	D
45962086	Perampanel 2mg tablets	Drug	SNOMED	Pharma/Biol Product		21217011000001107	20120919	20150429	U
3553794	Chinese as a second language	Observation	SNOMED	Undefined		212171000000104	19700101	20060401	U
4062101	Complete thoracic cord injury, without bony injury, T1-6	Condition	SNOMED	Clinical Finding	S	212171004	20020131	20991231	
45962087	Perampanel 4mg tablets	Drug	SNOMED	Pharma/Biol Product		21217111000001108	20120919	20150429	U
4055460	Anterior thoracic cord injury, without bony injury, T1-6	Condition	SNOMED	Clinical Finding	S	212172006	20020131	20991231	
45962088	Perampanel 6mg tablets	Drug	SNOMED	Pharma/Biol Product		21217211000001102	20120919	20150429	U
4055461	Central thoracic cord injury, without bony injury, T1-6	Condition	SNOMED	Clinical Finding	S	212173001	20020131	20991231	
45962089	Perampanel 8mg tablets	Drug	SNOMED	Pharma/Biol Product		21217311000001105	20120919	20150429	U
4062102	Posterior thoracic cord injury without bony injury, T1-6	Condition	SNOMED	Clinical Finding	S	212174007	20020131	20991231	
45957548	Pasireotide diaspartate	Drug	SNOMED	Substance		21217411000001103	20120919	20150401	U
4055462	Incomplete thoracic cord injury, unspecified, without bony injury, T1-6	Condition	SNOMED	Clinical Finding		212175008	20020131	20220127	U
45962082	Potassium bicarbonate powder	Drug	SNOMED	Pharma/Biol Product		21217511000001104	20120919	20991231	
4062103	Unspecified thoracic cord injury, without bony injury, T7-12	Condition	SNOMED	Clinical Finding		212176009	20020131	20220127	U
46081409	Potassium bicarbonate powder 500 gram	Drug	SNOMED	Pharma/Biol Product		21217611000001100	20120919	20991231	
4055463	Complete thoracic cord injury, without bony injury, T7-12	Condition	SNOMED	Clinical Finding	S	212177000	20020131	20991231	
46045834	Potassium bicarbonate powder (J M Loveridge Ltd)	Drug	SNOMED	Pharma/Biol Product		21217711000001109	20120919	20991231	
4055464	Anterior thoracic cord injury, without bony injury, T7-12	Condition	SNOMED	Clinical Finding	S	212178005	20020131	20991231	
46186536	Potassium bicarbonate powder (J M Loveridge Ltd) 500 gram	Drug	SNOMED	Pharma/Biol Product		21217811000001101	20120919	20991231	
4054758	Central thoracic cord injury, without bony injury, T7-12	Condition	SNOMED	Clinical Finding	S	212179002	20020131	20991231	
45959030	Diprophylline	Observation	SNOMED	Substance		21217911000001106	19700101	20120919	U
4054759	Posterior thoracic cord injury without bony injury, T7-12	Condition	SNOMED	Clinical Finding	S	212180004	20020131	20991231	
4062104	Salmonella Lokstedt	Observation	SNOMED	Organism	S	21218005	20020131	20991231	
3570323	Hypromellose 0.3% eye drops - product	Drug	SNOMED	Context-dependent		2121801000001103	20040131	20040731	D
4055465	Incomplete thoracic cord injury, unspecified, without bony injury, T7-12	Condition	SNOMED	Clinical Finding		212181000	20020131	20100131	U
3553795	Croatian as a second language	Observation	SNOMED	Undefined		212181000000102	19700101	20060401	U
4062105	Thoracic cord injury without spinal bone injury, NOS	Condition	SNOMED	Clinical Finding		212182007	20020131	20220127	U
46081408	Generic Noradran Bronchial syrup 150 ml	Drug	SNOMED	Pharma/Biol Product		21218211000001103	20121017	20991231	
201756	Lumbar cord injury without spinal bone injury	Condition	SNOMED	Clinical Finding	S	212183002	20020131	20991231	
46045835	Noradran Bronchial syrup (Norma Chemicals Ltd)	Drug	SNOMED	Pharma/Biol Product		21218311000001106	20121017	20991231	
4062106	Unspecified lumbar cord injury without bony injury	Condition	SNOMED	Clinical Finding		212184008	20020131	20100131	U
46186537	Noradran Bronchial syrup (Norma Chemicals Ltd) 150 ml	Drug	SNOMED	Pharma/Biol Product		21218411000001104	20121017	20991231	
4054760	Complete lumbar cord injury without bony injury	Condition	SNOMED	Clinical Finding	S	212185009	20020131	20991231	
46045836	Buprenorphine 400microgram sublingual tablets sugar free (Accord Healthcare Ltd)	Drug	SNOMED	Pharma/Biol Product		21218511000001100	20121017	20991231	
4058951	Anterior lumbar cord injury without bony injury	Condition	SNOMED	Clinical Finding	S	212186005	20020131	20991231	
46186538	Buprenorphine 400microgram sublingual tablets sugar free (Accord Healthcare Ltd) 7 tablet	Drug	SNOMED	Pharma/Biol Product		21218611000001101	20121017	20991231	
4058952	Central lumbar cord injury without bony injury	Condition	SNOMED	Clinical Finding	S	212187001	20020131	20991231	
46045837	Fusidic acid 2% cream (Actavis UK Ltd)	Drug	SNOMED	Pharma/Biol Product		21218711000001105	20121017	20991231	
4055466	Posterior lumbar cord injury without bony injury	Condition	SNOMED	Clinical Finding	S	212188006	20020131	20991231	
46186539	Fusidic acid 2% cream (Actavis UK Ltd) 15 gram	Drug	SNOMED	Pharma/Biol Product		21218811000001102	20121017	20991231	
4054761	Incomplete lumbar cord injury, unspecified, without bony injury	Condition	SNOMED	Clinical Finding		212189003	20020131	20220127	U
46186540	Fusidic acid 2% cream (Actavis UK Ltd) 30 gram	Drug	SNOMED	Pharma/Biol Product		21218911000001107	20121017	20991231	
443976	Sacral cord injury without bony injury	Condition	SNOMED	Clinical Finding		212190007	20020131	20200731	U
4055467	Structure of phalanx of ring finger	Spec Anatomic Site	SNOMED	Body Structure	S	21219002	20020131	20991231	
3597468	Lacri-Lube eye ointment 3.5g	Observation	SNOMED	Context-dependent		2121901000001109	19700101	20040131	D
46045838	Irbesartan 75mg tablets (Actavis UK Ltd)	Drug	SNOMED	Pharma/Biol Product		21219011000001103	20121017	20991231	
3553796	Croatian as a second language	Observation	SNOMED	Undefined		212191000000100	19700101	20060401	U
40412471	Cauda equina injury without bony injury	Condition	SNOMED	Clinical Finding		212191006	20020131	20040131	U
46186541	Irbesartan 75mg tablets (Actavis UK Ltd) 28 tablet 2 x 14 tablets	Drug	SNOMED	Pharma/Biol Product		21219111000001102	20121017	20991231	
4058953	Closed injury cauda equina	Condition	SNOMED	Clinical Finding	S	212192004	20020131	20991231	
46045839	Irbesartan 150mg tablets (Actavis UK Ltd)	Drug	SNOMED	Pharma/Biol Product		21219211000001108	20121017	20991231	
4055468	Open injury cauda equina	Condition	SNOMED	Clinical Finding	S	212193009	20020131	20991231	
46186542	Irbesartan 150mg tablets (Actavis UK Ltd) 28 tablet 2 x 14 tablets	Drug	SNOMED	Pharma/Biol Product		21219311000001100	20121017	20991231	
4058954	Spinal cord injury of multiple sites without spinal bone injury	Condition	SNOMED	Clinical Finding	S	212194003	20020131	20991231	
46045840	Irbesartan 300mg tablets (Actavis UK Ltd)	Drug	SNOMED	Pharma/Biol Product		21219411000001107	20121017	20991231	
4062107	Spinal cord injury without spinal bone injury NOS	Condition	SNOMED	Clinical Finding		212195002	20020131	20100131	U
46186543	Irbesartan 300mg tablets (Actavis UK Ltd) 28 tablet 2 x 14 tablets	Drug	SNOMED	Pharma/Biol Product		21219511000001106	20121017	20991231	
