concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
4240042	Benign neoplasm of popliteal lymph nodes	Condition	SNOMED	Clinical Finding	S	92299006	20020131	20991231	
35627521	Calcicard CR	Drug	SNOMED	Pharma/Biol Product		9229901000001104	20081001	20991231	
3586832	Witness to adult criminal activity	Observation	SNOMED	Undefined		922991000000105	19700101	20141001	D
46136749	Ostomy brief with suspenders and understraps heavyweight XX large KM 2104 120-129cm (Jade-Euro-Med) 1 device	Device	SNOMED	Physical Object	S	9229911000001102	20060501	20991231	
4242818	Benign neoplasm of postcricoid region	Condition	SNOMED	Clinical Finding	S	92300003	20020131	20991231	
4243571	Camarron goat	Observation	SNOMED	Organism		9230001	20020131	20210731	D
35627522	Calcichew	Drug	SNOMED	Pharma/Biol Product		9230001000001105	20081001	20991231	
45773501	Witness to adult alcohol misuse	Condition	SNOMED	Clinical Finding		923001000000109	20141001	20160401	U
3586833	Ener-G rice cannelloni 285g	Observation	SNOMED	Context-dependent		923001000001108	19700101	20040131	D
46002035	Ostomy brief with suspenders heavyweight XX large KM 2104 120-129cm (Jade-Euro-Med)	Device	SNOMED	Physical Object	S	9230011000001107	20060501	20991231	
4243572	Complement component C2	Drug	SNOMED	Substance		923009	20020131	20991231	
44812185	Referral by education service	Observation	SNOMED	Procedure	S	92301000000101	20040131	20991231	
3523036	Gestrinone 2.5mg capsule - product	Drug	SNOMED	Context-dependent		92301000001102	20040131	20040731	D
4240043	Benign neoplasm of posterior hypopharyngeal wall	Condition	SNOMED	Clinical Finding	S	92301004	20020131	20991231	
35627523	Calcichew D3	Drug	SNOMED	Pharma/Biol Product		9230101000001106	20081001	20991231	
3586834	Witness to adult alcohol misuse	Observation	SNOMED	Undefined		923011000000106	19700101	20141001	D
45975684	Losec 20mg gastro-resistant capsules (Neon Healthcare Ltd)	Drug	SNOMED	Pharma/Biol Product		923011000001105	20060501	20991231	
46136750	Ostomy brief with suspenders heavyweight XX large KM 2104 120-129cm (Jade-Euro-Med) 1 device	Device	SNOMED	Physical Object	S	9230111000001108	20060501	20991231	
4243573	Benign neoplasm of posterior mediastinum	Condition	SNOMED	Clinical Finding	S	92302006	20020131	20991231	
35627524	Calcidrink	Drug	SNOMED	Pharma/Biol Product		9230201000001104	20081001	20991231	
3546918	Normal growth and development for age	Condition	SNOMED	Clinical Finding		923021000000100	19700101	20141001	U
46002036	Ostomy brief with understraps heavyweight XX large KM 2104 120-129cm (Jade-Euro-Med)	Device	SNOMED	Physical Object	S	9230211000001102	20060501	20991231	
4242819	Benign neoplasm of posterior wall of nasopharynx	Condition	SNOMED	Clinical Finding	S	92303001	20020131	20991231	
35627525	Calcijex	Drug	SNOMED	Pharma/Biol Product		9230301000001108	20081001	20991231	
3546919	Normal growth and development for age	Observation	SNOMED	Undefined		923031000000103	19700101	20141001	U
46136751	Ostomy brief with understraps heavyweight XX large KM 2104 120-129cm (Jade-Euro-Med) 1 device	Device	SNOMED	Physical Object	S	9230311000001105	20060501	20991231	
4242501	Benign neoplasm of posterior wall of oropharynx	Condition	SNOMED	Clinical Finding	S	92304007	20020131	20991231	
35627526	Calcimax	Drug	SNOMED	Pharma/Biol Product		9230401000001100	20081001	20991231	
45770083	Touch sensation of right dermatome of third lumbar nerve exaggerated	Condition	SNOMED	Clinical Finding	S	923041000000107	20141001	20991231	
46002037	Ostomy brief heavyweight XX large KM 2104 120-129cm (Jade-Euro-Med)	Device	SNOMED	Physical Object	S	9230411000001103	20060501	20991231	
4240148	Benign neoplasm of posterior wall of urinary bladder	Condition	SNOMED	Clinical Finding	S	92305008	20020131	20991231	
35627527	Calciparine	Drug	SNOMED	Pharma/Biol Product		9230501000001101	20081001	20991231	
45771189	Touch sensation of left dermatome of third lumbar nerve exaggerated	Condition	SNOMED	Clinical Finding	S	923051000000105	20141001	20991231	
46136752	Ostomy brief heavyweight XX large KM 2104 120-129cm (Jade-Euro-Med) 1 device	Device	SNOMED	Physical Object	S	9230511000001104	20060501	20991231	
4242502	Benign neoplasm of preauricular lymph nodes	Condition	SNOMED	Clinical Finding	S	92306009	20020131	20991231	
35627528	Calcium Resonium	Drug	SNOMED	Pharma/Biol Product		9230601000001102	20081001	20991231	
45770084	Pin prick sensation of right dermatome of first sacral nerve exaggerated	Condition	SNOMED	Clinical Finding	S	923061000000108	20141001	20991231	
46002038	Ostomy brief with suspenders and understraps heavyweight XXX large KM 2105 130-139cm (Jade-Euro-Med)	Device	SNOMED	Physical Object	S	9230611000001100	20060501	20991231	
4242503	Benign neoplasm of presacral region	Condition	SNOMED	Clinical Finding	S	92307000	20020131	20991231	
35627529	Calcort	Drug	SNOMED	Pharma/Biol Product		9230701000001107	20081001	20991231	
45770085	Pin prick sensation of left dermatome of first sacral nerve exaggerated	Condition	SNOMED	Clinical Finding	S	923071000000101	20141001	20991231	
46136753	Ostomy brief with suspenders and understraps heavyweight XXX large KM 2105 130-139cm (Jade-Euro-Med) 1 device	Device	SNOMED	Physical Object	S	9230711000001109	20060501	20991231	
197237	Benign neoplasm of prostate	Condition	SNOMED	Clinical Finding	S	92308005	20020131	20991231	
35627530	Calfovit D3	Drug	SNOMED	Pharma/Biol Product		9230801000001103	20081001	20991231	
45770086	Pin prick sensation of left dermatome of first sacral nerve absent	Condition	SNOMED	Clinical Finding	S	923081000000104	20141001	20991231	
46002039	Ostomy brief with suspenders heavyweight XXX large KM 2105 130-139cm (Jade-Euro-Med)	Device	SNOMED	Physical Object	S	9230811000001101	20060501	20991231	
4240149	Benign neoplasm of pubis	Condition	SNOMED	Clinical Finding	S	92309002	20020131	20991231	
35627532	Calgel	Drug	SNOMED	Pharma/Biol Product		9230901000001109	20081001	20991231	
45770087	Pin prick sensation of right dermatome of first sacral nerve absent	Condition	SNOMED	Clinical Finding	S	923091000000102	20141001	20991231	
46136754	Ostomy brief with suspenders heavyweight XXX large KM 2105 130-139cm (Jade-Euro-Med) 1 device	Device	SNOMED	Physical Object	S	9230911000001106	20060501	20991231	
3521624	Clinic D monitoring second letter	Observation	SNOMED	Procedure		9231000000108	20040131	20101001	D
4242820	Benign neoplasm of pyloric antrum	Condition	SNOMED	Clinical Finding	S	92310007	20020131	20991231	
35627533	Califig (Senna)	Drug	SNOMED	Pharma/Biol Product		9231001000001100	20081001	20991231	
4242504	Entire external pudendal vein	Spec Anatomic Site	SNOMED	Body Structure	S	9231002	20020131	20991231	
45770088	Pin prick sensation of right dermatome of first sacral nerve reduced	Condition	SNOMED	Clinical Finding	S	923101000000105	20141001	20991231	
3586835	Ener-G rice lasagne 454g	Observation	SNOMED	Context-dependent		923101000001109	19700101	20040131	D
46002040	Ostomy brief with understraps heavyweight XXX large KM 2105 130-139cm (Jade-Euro-Med)	Device	SNOMED	Physical Object	S	9231011000001103	20060501	20991231	
3551271	Referral by housing services	Observation	SNOMED	Procedure		92311000000104	20040131	20111003	U
4243574	Benign neoplasm of pylorus	Condition	SNOMED	Clinical Finding	S	92311006	20020131	20991231	
35627534	Calimal	Drug	SNOMED	Pharma/Biol Product		9231101000001104	20081001	20991231	
45770089	Pin prick sensation of left dermatome of first sacral nerve reduced	Condition	SNOMED	Clinical Finding	S	923111000000107	20141001	20991231	
46136755	Ostomy brief with understraps heavyweight XXX large KM 2105 130-139cm (Jade-Euro-Med) 1 device	Device	SNOMED	Physical Object	S	9231111000001102	20060501	20991231	
4240150	Benign neoplasm of pyriform sinus	Condition	SNOMED	Clinical Finding	S	92312004	20020131	20991231	
35627535	Calm Life	Drug	SNOMED	Pharma/Biol Product		9231201000001106	20081001	20991231	
45773600	Pin prick sensation of right dermatome of first sacral nerve normal	Condition	SNOMED	Clinical Finding	S	923121000000101	20141001	20991231	
46002041	Ostomy brief heavyweight XXX large KM 2105 130-139cm (Jade-Euro-Med)	Device	SNOMED	Physical Object	S	9231211000001108	20060501	20991231	
4240151	Benign neoplasm of radius	Condition	SNOMED	Clinical Finding	S	92313009	20020131	20991231	
35627536	Calmurid	Drug	SNOMED	Pharma/Biol Product		9231301000001102	20081001	20991231	
45770090	Pin prick sensation of left dermatome of first sacral nerve normal	Condition	SNOMED	Clinical Finding	S	923131000000104	20141001	20991231	
46136756	Ostomy brief heavyweight XXX large KM 2105 130-139cm (Jade-Euro-Med) 1 device	Device	SNOMED	Physical Object	S	9231311000001100	20060501	20991231	
4243575	Benign neoplasm of rectosigmoid junction	Condition	SNOMED	Clinical Finding	S	92314003	20020131	20991231	
35627537	Calmurid HC	Drug	SNOMED	Pharma/Biol Product		9231401000001105	20081001	20991231	
45770091	Pin prick sensation of left dermatome of second sacral nerve normal	Condition	SNOMED	Clinical Finding	S	923141000000108	20141001	20991231	
46002042	Ostomy brief with suspenders and understraps lightweight KM 2107 71cm (Jade-Euro-Med)	Device	SNOMED	Physical Object	S	9231411000001107	20060501	20991231	
4240152	Benign neoplasm of rectouterine pouch	Condition	SNOMED	Clinical Finding	S	92315002	20020131	20991231	
35627538	Calpol	Drug	SNOMED	Pharma/Biol Product		9231501000001109	20081001	20991231	
45770092	Pin prick sensation of right dermatome of second sacral nerve normal	Condition	SNOMED	Clinical Finding	S	923151000000106	20141001	20991231	
46136757	Ostomy brief with suspenders and understraps lightweight KM 2107 71cm (Jade-Euro-Med) 1 device	Device	SNOMED	Physical Object	S	9231511000001106	20060501	20991231	
4242821	Benign neoplasm of rectovaginal septum	Condition	SNOMED	Clinical Finding	S	92316001	20020131	20991231	
