concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
46107045	Eltroxin 50microgram tablets (Advanz Pharma) 28 tablet 2 x 14 tablets	Drug	SNOMED	Pharma/Biol Product		1533111000001102	20060501	20991231	
46023341	SenSura Click Multichamber two piece ostomy system urostomy bag maxi 11844 40mm Opaque (Coloplast Ltd)	Device	SNOMED	Physical Object	S	15331111000001103	20091001	20991231	
40323288	Paid: [Form 4] or [Form 3 sec18]	Condition	SNOMED	Clinical Finding		153312000	19700101	20020131	D
46160819	SenSura Click Multichamber two piece ostomy system urostomy bag maxi 11844 40mm Opaque (Coloplast Ltd) 30 device	Device	SNOMED	Physical Object	S	15331211000001109	20091001	20991231	
40323289	Unpaid: [Form 4] or [Form 3 sec18]	Condition	SNOMED	Clinical Finding		153313005	19700101	20020131	D
46023342	SenSura Click Multichamber two piece ostomy system urostomy bag maxi 11845 50mm Opaque (Coloplast Ltd)	Device	SNOMED	Physical Object	S	15331311000001101	20091001	20991231	
40323290	NOS: [Form 4] or [Form 3 sec18]	Condition	SNOMED	Clinical Finding		153314004	19700101	20020131	D
46160820	SenSura Click Multichamber two piece ostomy system urostomy bag maxi 11845 50mm Opaque (Coloplast Ltd) 30 device	Device	SNOMED	Physical Object	S	15331411000001108	20091001	20991231	
40323291	Emerg admit (& assess): [Form 5/7] or [Form A,sec 24/25]	Procedure	SNOMED	Procedure		153315003	19700101	20020131	D
46023343	Calcium levofolinate 175mg/17.5ml solution for injection vials (Hospira UK Ltd)	Drug	SNOMED	Pharma/Biol Product		15331511000001107	20091001	20991231	
40323292	Medical recommendation: [Form 7] or [Form A]	Procedure	SNOMED	Procedure		153316002	19700101	20020131	D
46023344	SenSura Click Multichamber two piece ostomy system urostomy bag maxi 11846 60mm Opaque (Coloplast Ltd)	Device	SNOMED	Physical Object	S	15331611000001106	20091001	20991231	
40323293	Nearest relative recommendation: [Form 7] or [Form A]	Procedure	SNOMED	Procedure		153317006	19700101	20020131	D
46023345	SenSura Multichamber urostomy bag, midi 11801 Cut to fit 10mm-66mm Opaque (Coloplast Ltd)	Device	SNOMED	Physical Object	S	15331711000001102	20091001	20991231	
40323294	Fee to soc services: [Form 7] or [Form A]	Condition	SNOMED	Clinical Finding		153318001	19700101	20020131	D
46160821	SenSura Click Multichamber two piece ostomy system urostomy bag maxi 11846 60mm Opaque (Coloplast Ltd) 30 device	Device	SNOMED	Physical Object	S	15331811000001105	20091001	20991231	
4008933	Structure of sublingual vein	Spec Anatomic Site	SNOMED	Body Structure	S	153319009	20020131	20991231	
46160822	Calcium levofolinate 175mg/17.5ml solution for injection vials (Hospira UK Ltd) 1 vial	Drug	SNOMED	Pharma/Biol Product		15331911000001100	20091001	20991231	
40323296	Fee paid: [Form 7] or [Form A]	Condition	SNOMED	Clinical Finding		153320003	19700101	20020131	D
4035316	Goats' milk anemia	Condition	SNOMED	Clinical Finding	S	15332004	20020131	20991231	
