concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
40310079	(Urine porphyrins) or (porphyrins in urine)	Procedure	SNOMED	Procedure		144736004	19700101	20020131	D
46019905	Haddenham Veni class 3 (34-46mmHg) thigh length closed toe with grip top lymphoedema garment regular size II Beige (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	14473611000001108	20090401	20991231	
40310080	(Urine porphobilinogen (& level)) or (porphobilinogen in urine)	Procedure	SNOMED	Procedure		144737008	19700101	20020131	U
46157032	Haddenham Veni class 3 (34-46mmHg) thigh length closed toe with grip top lymphoedema garment regular size II Beige (Haddenham Healthcare Ltd) 2 device	Device	SNOMED	Physical Object	S	14473711000001104	20090401	20991231	
40310081	(Urine bilirubin) or (bilirubin in urine)	Procedure	SNOMED	Procedure		144738003	19700101	20020131	D
46019906	Haddenham Veni class 3 (34-46mmHg) thigh length closed toe with grip top lymphoedema garment regular size III Beige (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	14473811000001107	20090401	20991231	
40310082	(Urine urobilin) or (urobilin in urine)	Procedure	SNOMED	Procedure		144739006	19700101	20020131	D
46157033	Haddenham Veni class 3 (34-46mmHg) thigh length closed toe with grip top lymphoedema garment regular size III Beige (Haddenham Healthcare Ltd) 2 device	Device	SNOMED	Physical Object	S	14473911000001102	20090401	20991231	
4030736	Rumex angiocarpus	Observation	SNOMED	Organism	S	14474000	20020131	20991231	
40310084	(Urine urobilinogen) or (urobilinogen in urine)	Procedure	SNOMED	Procedure		144740008	19700101	20020131	U
3591740	Tubigrip E 8.75cmx1m	Observation	SNOMED	Context-dependent		1447401000001107	20040131	20040731	D
46019907	Haddenham Veni class 3 (34-46mmHg) thigh length closed toe with grip top lymphoedema garment regular size IV Beige (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	14474011000001104	20090401	20991231	
37310737	PET CT of brain using 18F-FDOPA (fluorodopa 18-F)	Procedure	SNOMED	Procedure	S	144741000000106	20191001	20991231	
40310085	Urine bile salts	Procedure	SNOMED	Procedure		144741007	19700101	20020131	U
