concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
4116365	Reinfection	Observation	SNOMED	Qualifier Value	S	255230006	20020131	20991231	
4103150	Bone structure of fourth rib	Spec Anatomic Site	SNOMED	Body Structure	S	25523003	20020131	20991231	
3601327	Branded drug names T to Ti	Observation	SNOMED	Context-dependent		2552301000001105	19700101	20040131	D
46205546	Jobst UltraSheer class 2 (23-32mmHg) thigh length open toe with lace silicone band lymphoedema garment wide regular size VI Black (BSN medical Ltd) 2 device	Device	SNOMED	Physical Object	S	25523011000001102	20140917	20991231	
3525025	Laser destruction of lesion of external nose	Observation	SNOMED	Undefined		255231000000108	19700101	20061002	U
4116366	Revision - value	Observation	SNOMED	Qualifier Value	S	255231005	20020131	20991231	
46062678	PF Drops Hypromellose 0.3% eye drops preservative free (Aspire Pharma Ltd)	Drug	SNOMED	Pharma/Biol Product		25523111000001101	20140820	20991231	
4114362	One stage revision	Observation	SNOMED	Qualifier Value	S	255232003	20020131	20991231	
46062679	Haddenham Venex class 1 (18-21mmHg) armsleeve with grip top lymphoedema garment extra wide regular medium Smoke (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	25523211000001107	20141015	20991231	
4112235	Two stage revision	Observation	SNOMED	Qualifier Value	S	255233008	20020131	20991231	
46205547	PF Drops Hypromellose 0.3% eye drops preservative free (Aspire Pharma Ltd) 10 ml	Drug	SNOMED	Pharma/Biol Product		25523311000001104	20140820	20991231	
4116367	After	Observation	SNOMED	Attribute	S	255234002	20020131	20991231	
46062680	Jobst UltraSheer class 2 (23-32mmHg) thigh length open toe with lace silicone band lymphoedema garment wide regular size I Caramel (BSN medical Ltd)	Device	SNOMED	Physical Object	S	25523411000001106	20140917	20991231	
4112236	Pre-dose	Observation	SNOMED	Qualifier Value	S	255235001	20020131	20991231	
46205548	Haddenham Venex class 1 (18-21mmHg) armsleeve with grip top lymphoedema garment extra wide regular medium Smoke (Haddenham Healthcare Ltd) 1 device	Device	SNOMED	Physical Object	S	25523511000001105	20141015	20991231	
4113137	Peak systolic	Observation	SNOMED	Observable Entity	S	255236000	20020131	20991231	
46205549	Jobst UltraSheer class 2 (23-32mmHg) thigh length open toe with lace silicone band lymphoedema garment wide regular size I Caramel (BSN medical Ltd) 2 device	Device	SNOMED	Physical Object	S	25523611000001109	20140917	20991231	
4112237	Synchronous	Observation	SNOMED	Qualifier Value	S	255237009	20020131	20991231	
46062681	Haddenham Venex class 1 (18-21mmHg) armsleeve with grip top lymphoedema garment extra wide regular medium White (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	25523711000001100	20141015	20991231	
4114363	Continuous	Observation	SNOMED	Qualifier Value	S	255238004	20020131	20991231	
46062682	Jobst UltraSheer class 2 (23-32mmHg) thigh length open toe with lace silicone band lymphoedema garment wide regular size II Caramel (BSN medical Ltd)	Device	SNOMED	Physical Object	S	25523811000001108	20140917	20991231	
4116368	Discontinuous	Observation	SNOMED	Qualifier Value	S	255239007	20020131	20991231	
46205550	Haddenham Venex class 1 (18-21mmHg) armsleeve with grip top lymphoedema garment extra wide regular medium White (Haddenham Healthcare Ltd) 1 device	Device	SNOMED	Physical Object	S	25523911000001103	20141015	20991231	
4114364	15 minutes post-dose	Observation	SNOMED	Qualifier Value	S	255240009	20020131	20991231	
4103285	Bovine rhinotracheitis - virus diarrhea - parainfluenza 3 vaccine - haemophilus somnus - campylobacter fetus - leptospira canicola- grippotyphosa - hardjo - icterohaemorrhagiae - pomona bacterin	Drug	SNOMED	Pharma/Biol Product		25524009	20020131	20140131	D
3601328	Branded drug names W	Observation	SNOMED	Qualifier Value		2552401000001102	20040131	20081001	D
46205551	Jobst UltraSheer class 2 (23-32mmHg) thigh length open toe with lace silicone band lymphoedema garment wide regular size II Caramel (BSN medical Ltd) 2 device	Device	SNOMED	Physical Object	S	25524011000001100	20140917	20991231	
3525026	Destruction of lesion of external nose NEC	Observation	SNOMED	Undefined		255241000000104	19700101	20061002	U
4114365	30 minutes post-dose	Observation	SNOMED	Qualifier Value	S	255241008	20020131	20991231	
46112245	Unifine Pentips hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge (Owen Mumford Ltd) 100 needle	Device	SNOMED	Physical Object	S	2552411000001100	20060501	20991231	
4113138	1 hour post-dose	Observation	SNOMED	Qualifier Value	S	255242001	20020131	20991231	
46062683	Haddenham Venex class 1 (18-21mmHg) armsleeve with grip top lymphoedema garment extra wide regular medium Navy (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	25524211000001105	20141015	20991231	
4114366	2 hours post-dose	Observation	SNOMED	Qualifier Value	S	255243006	20020131	20991231	
46205552	Haddenham Venex class 1 (18-21mmHg) armsleeve with grip top lymphoedema garment extra wide regular medium Navy (Haddenham Healthcare Ltd) 1 device	Device	SNOMED	Physical Object	S	25524311000001102	20141015	20991231	
4116369	3 hours post-dose	Observation	SNOMED	Qualifier Value	S	255244000	20020131	20991231	
46062684	Jobst UltraSheer class 2 (23-32mmHg) thigh length open toe with lace silicone band lymphoedema garment wide regular size III Caramel (BSN medical Ltd)	Device	SNOMED	Physical Object	S	25524411000001109	20140917	20991231	
4114367	4 hours post-dose	Observation	SNOMED	Qualifier Value	S	255245004	20020131	20991231	
46205553	Jobst UltraSheer class 2 (23-32mmHg) thigh length open toe with lace silicone band lymphoedema garment wide regular size III Caramel (BSN medical Ltd) 2 device	Device	SNOMED	Physical Object	S	25524511000001108	20140917	20991231	
4113139	First trimester	Observation	SNOMED	Qualifier Value	S	255246003	20020131	20991231	
46062685	Haddenham Venex class 1 (18-21mmHg) armsleeve with grip top lymphoedema garment extra wide regular medium Sahara (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	25524611000001107	20141015	20991231	
4113140	Second trimester	Observation	SNOMED	Qualifier Value	S	255247007	20020131	20991231	
46062686	Jobst UltraSheer class 2 (23-32mmHg) thigh length open toe with lace silicone band lymphoedema garment wide regular size IV Caramel (BSN medical Ltd)	Device	SNOMED	Physical Object	S	25524711000001103	20140917	20991231	
4112238	Third trimester	Observation	SNOMED	Qualifier Value	S	255248002	20020131	20991231	
46205554	Haddenham Venex class 1 (18-21mmHg) armsleeve with grip top lymphoedema garment extra wide regular medium Sahara (Haddenham Healthcare Ltd) 1 device	Device	SNOMED	Physical Object	S	25524811000001106	20141015	20991231	
4112239	48 hours	Observation	SNOMED	Qualifier Value	S	255249005	20020131	20991231	
46205555	Jobst UltraSheer class 2 (23-32mmHg) thigh length open toe with lace silicone band lymphoedema garment wide regular size IV Caramel (BSN medical Ltd) 2 device	Device	SNOMED	Physical Object	S	25524911000001101	20140917	20991231	
4112240	24 hour study	Observation	SNOMED	Qualifier Value	S	255250005	20020131	20991231	
4103151	Protein C	Drug	SNOMED	Substance		25525005	20020131	20991231	
3601329	Burinex A	Observation	SNOMED	Qualifier Value		2552501000001103	20040131	20081001	D
46062687	Haddenham Venex class 1 (18-21mmHg) armsleeve with grip top lymphoedema garment extra wide regular medium Pearl (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	25525011000001101	20141015	20991231	
3525027	Septal reconstruction with cartilage graft	Observation	SNOMED	Undefined		255251000000101	19700101	20061002	U
4113141	Acute phase	Observation	SNOMED	Qualifier Value	S	255251009	20020131	20991231	
46062688	Jobst UltraSheer class 2 (23-32mmHg) thigh length open toe with lace silicone band lymphoedema garment wide regular size V Caramel (BSN medical Ltd)	Device	SNOMED	Physical Object	S	25525111000001100	20140917	20991231	
4112241	Convalescent phase	Observation	SNOMED	Qualifier Value	S	255252002	20020131	20991231	
46205556	Haddenham Venex class 1 (18-21mmHg) armsleeve with grip top lymphoedema garment extra wide regular medium Pearl (Haddenham Healthcare Ltd) 1 device	Device	SNOMED	Physical Object	S	25525211000001106	20141015	20991231	
4116370	End of protocol	Observation	SNOMED	Qualifier Value	S	255253007	20020131	20991231	
46205557	Jobst UltraSheer class 2 (23-32mmHg) thigh length open toe with lace silicone band lymphoedema garment wide regular size V Caramel (BSN medical Ltd) 2 device	Device	SNOMED	Physical Object	S	25525311000001103	20140917	20991231	
40457355	End-diastolic	Observation	SNOMED	Observable Entity		255254001	20020131	20050731	U
46062689	Jobst UltraSheer class 2 (23-32mmHg) thigh length open toe with lace silicone band lymphoedema garment wide regular size VI Caramel (BSN medical Ltd)	Device	SNOMED	Physical Object	S	25525411000001105	20140917	20991231	
4114368	End-expiration	Observation	SNOMED	Observable Entity	S	255255000	20020131	20991231	
46205558	Jobst UltraSheer class 2 (23-32mmHg) thigh length open toe with lace silicone band lymphoedema garment wide regular size VI Caramel (BSN medical Ltd) 2 device	Device	SNOMED	Physical Object	S	25525511000001109	20140917	20991231	
4112242	Repair of elbow	Procedure	SNOMED	Procedure	S	255256004	20020131	20991231	
46062690	Haddenham Venex class 1 (18-21mmHg) armsleeve with grip top lymphoedema garment extra wide regular large Slate (Haddenham Healthcare Ltd)	Device	SNOMED	Physical Object	S	25525611000001108	20141015	20991231	
