concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
19428419	alpidem	Observation	MeSH	Suppl Concept		C052036	20230501	20991231	
19255731	methyl hesperidin	Observation	MeSH	Suppl Concept		C052037	20230501	20991231	
19428420	vasocortin	Observation	MeSH	Suppl Concept		C052038	20230501	20991231	
19428421	Org 7684	Observation	MeSH	Suppl Concept		C052039	20230501	20991231	
19428422	Org 7678	Observation	MeSH	Suppl Concept		C052040	20230501	20991231	
19255732	2-methyl-1,2,3,4-tetrahydroisoquinoline	Observation	MeSH	Suppl Concept		C052041	20230501	20991231	
19255733	2,5-bis(benzoxazol-2-yl)thiophene	Observation	MeSH	Suppl Concept		C052042	20230501	20991231	
19255734	dilauryl disulfide	Observation	MeSH	Suppl Concept		C052043	20230501	20991231	
19255735	4-chlorobenzaldehyde	Observation	MeSH	Suppl Concept		C052044	20230501	20991231	
19255736	aluminum nitride	Observation	MeSH	Suppl Concept		C052045	20230501	20991231	
19428423	touristil	Observation	MeSH	Suppl Concept		C052046	20230501	20991231	
19255737	geodin	Observation	MeSH	Suppl Concept		C052047	20230501	20991231	
19255738	vinyloxyethylmethacrylate	Observation	MeSH	Suppl Concept		C052048	20230501	20991231	
19255739	ABP 38	Observation	MeSH	Suppl Concept		C052049	20230501	20991231	
19255740	2-aminoethylphosphonylglycosphingolipid	Observation	MeSH	Suppl Concept		C052050	20230501	20991231	
19428424	sitoindoside IV	Observation	MeSH	Suppl Concept		C052051	20230501	20991231	
19428425	quracol A	Observation	MeSH	Suppl Concept		C052052	20230501	20991231	
19428426	quracol B	Observation	MeSH	Suppl Concept		C052053	20230501	20991231	
19428427	guatteguamerine	Observation	MeSH	Suppl Concept		C052054	20230501	20991231	
19255741	dihydrogeodin oxidase	Observation	MeSH	Suppl Concept		C052055	20230501	20991231	
19428428	astasilid	Observation	MeSH	Suppl Concept		C052057	20230501	20991231	
19255742	prodigiosin condensing enzyme	Observation	MeSH	Suppl Concept		C052058	20230501	20991231	
19255743	atalafoline	Observation	MeSH	Suppl Concept		C052059	20230501	20991231	
19255744	xuelianlactone	Observation	MeSH	Suppl Concept		C052060	20230501	20991231	
19428429	4-methyl-5-(4-fluorophenoxy)primaquine	Observation	MeSH	Suppl Concept		C052061	20230501	20991231	
19428430	aristolochic acid E	Observation	MeSH	Suppl Concept		C052062	20230501	20991231	
19255745	rehderianin I	Observation	MeSH	Suppl Concept		C052063	20230501	20991231	
19428431	astragaloside A	Observation	MeSH	Suppl Concept		C052064	20230501	20991231	
19428432	7-methyl-A-norandrostane-2,17-diethynyl-2,17-diol	Observation	MeSH	Suppl Concept		C052065	20230501	20991231	
19255746	hematoheme	Observation	MeSH	Suppl Concept		C052066	20230501	20991231	
19255747	fluorescein hydrazide	Observation	MeSH	Suppl Concept		C052067	20230501	20991231	
19428433	karanjin	Observation	MeSH	Suppl Concept		C052068	20230501	20991231	
19428434	transcainide	Observation	MeSH	Suppl Concept		C052070	20230501	20991231	
19255748	2'-oxoquinidinone	Observation	MeSH	Suppl Concept		C052071	20230501	20991231	
19255749	isohyperoside	Observation	MeSH	Suppl Concept		C052072	20230501	20991231	
19255750	SIPI 549	Observation	MeSH	Suppl Concept		C052073	20230501	20991231	
19255751	Fenclor 64	Observation	MeSH	Suppl Concept		C052074	20230501	20991231	
19428435	thioperamide	Observation	MeSH	Suppl Concept		C052075	20230501	20991231	
19255752	2-(2-piperidinoethyl)-1-tetralone	Observation	MeSH	Suppl Concept		C052076	20230501	20991231	
19255753	wanpeinine A	Observation	MeSH	Suppl Concept		C052078	20230501	20991231	
19255754	lactiflorasyne	Observation	MeSH	Suppl Concept		C052079	20230501	20991231	
19255755	guayulin C	Observation	MeSH	Suppl Concept		C052080	20230501	20991231	
19255756	guayulin D	Observation	MeSH	Suppl Concept		C052081	20230501	20991231	
19428436	methyl gallate	Observation	MeSH	Suppl Concept		C052082	20230501	20991231	
46256950	tiliroside	Drug	MeSH	Suppl Concept		C052083	19700101	20991231	
19428437	nordentatin	Observation	MeSH	Suppl Concept		C052084	20230501	20991231	
19428438	clausarin	Observation	MeSH	Suppl Concept		C052085	20230501	20991231	
19255757	azidoglycerol	Observation	MeSH	Suppl Concept		C052086	20230501	20991231	
19428439	CGS 9343B	Observation	MeSH	Suppl Concept		C052087	20230501	20991231	
19255758	antineoplaston A2	Observation	MeSH	Suppl Concept		C052088	20230501	20991231	
19255759	antineoplaston A3	Observation	MeSH	Suppl Concept		C052089	20230501	20991231	
19428440	antineoplaston A5	Observation	MeSH	Suppl Concept		C052090	20230501	20991231	
19428441	antineoplaston A10	Observation	MeSH	Suppl Concept		C052091	20230501	20991231	
19255760	Thyradin	Drug	MeSH	Suppl Concept		C052092	20230501	20991231	
19428442	7-hydro-8-methylpteroylglutamylglutamic acid	Observation	MeSH	Suppl Concept		C052093	20230501	20991231	
19428443	aurachin A	Observation	MeSH	Suppl Concept		C052094	20230501	20991231	
19428444	aurachin B	Observation	MeSH	Suppl Concept		C052095	20230501	20991231	
19428445	aurachin C	Observation	MeSH	Suppl Concept		C052096	20230501	20991231	
19428446	aurachin D	Observation	MeSH	Suppl Concept		C052097	20230501	20991231	
19428447	mulundocandin	Observation	MeSH	Suppl Concept		C052098	20230501	20991231	
19428448	1,5-dioxiranyl-1,2,3,4,5-pentanepentanol	Observation	MeSH	Suppl Concept		C052099	20230501	20991231	
19428449	3-(9-chloro-6,11-dihydro-5H-pyrrolo(2,1-B)(3)benzazepin-11-ylidene)-N,N-dimethyl-1-propanamine	Observation	MeSH	Suppl Concept		C052100	20230501	20991231	
19255761	2,5-di-tert-butyl-4-hydroxyanisole	Observation	MeSH	Suppl Concept		C052101	20230501	20991231	
19428450	22,23-dihydroavermectin B(1)a	Observation	MeSH	Suppl Concept		C052102	20230501	20991231	
19255762	desmethylcarvedilol	Observation	MeSH	Suppl Concept		C052103	20230501	20991231	
19255763	2,6-anhydro-S-(ethylmercury(II))-1-thio-glycero-manno-heptitol	Observation	MeSH	Suppl Concept		C052104	20230501	20991231	
19428451	bis(2,6-anhydro-1-thio-glycero-manno-heptitol)mercuy(II)	Observation	MeSH	Suppl Concept		C052105	20230501	20991231	
19255764	3,5-O-benzylidene-1,2-O-isopropylideneglucofuranose	Observation	MeSH	Suppl Concept		C052106	20230501	20991231	
19255765	1,2,3,4-tetraacetoxy-5-(acetoxymethyl)cyclohexane	Observation	MeSH	Suppl Concept		C052107	20230501	20991231	
19428452	dihydroacarbose	Observation	MeSH	Suppl Concept		C052108	20230501	20991231	
19255766	N-acetylgalactosamine-dextran conjugate	Observation	MeSH	Suppl Concept		C052109	20230501	20991231	
