concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
4024436	Iodine AND/OR iodine compound	Observation	SNOMED	Substance		105824007	20020131	20180731	D
3633023	SYNFLORIX vaccine prefilled syringe 0.5mL	Observation	SNOMED	Context-dependent		10582401000001100	19700101	20100825	D
507110	Revision of lower subciliary and transconjunctival blepharoplasty with skin, muscle and fat excision and lid tightening	Procedure	SNOMED	Procedure		1058241000000102	20161001	20171001	D
46142060	Mineralised methylated spirit (J M Loveridge Ltd) 2000 ml	Drug	SNOMED	Pharma/Biol Product		10582411000001103	20061002	20991231	
4021619	Arsenic AND/OR arsenic compound	Observation	SNOMED	Substance		105825008	20020131	20180731	D
3633024	MENVEO GROUP A+C+W135+Y conjugate vaccine injection	Observation	SNOMED	Context-dependent		10582501000001101	19700101	20100825	D
507111	Revision of lower subciliary and transconjunctival blepharoplasty with skin, muscle and fat excision and canthopexy	Procedure	SNOMED	Procedure		1058251000000104	20161001	20171001	D
46142061	Mineralised methylated spirit (J M Loveridge Ltd) 5000 ml	Drug	SNOMED	Pharma/Biol Product		10582511000001104	20061002	20991231	
4025045	Selenium AND/OR selenium compound	Observation	SNOMED	Substance		105826009	20020131	20180731	D
3633025	FLEBOGAMMADIF 500mg/10mL solution for infusion	Observation	SNOMED	Context-dependent		10582601000001102	19700101	20100825	D
507112	Revision of lower subciliary and transconjunctival blepharoplasty with skin, muscle and fat excision and lateral tarsal strip	Procedure	SNOMED	Procedure		1058261000000101	20161001	20171001	D
46006531	Iscador P 100micrograms/1ml solution for injection ampoules (Weleda (UK) Ltd)	Drug	SNOMED	Pharma/Biol Product		10582611000001100	20061002	20110921	U
4021620	Tellurium AND/OR tellurium compound	Observation	SNOMED	Substance		105827000	20020131	20180731	D
3633026	GAMMAPLEX 2.5g/50mL solution for infusion	Observation	SNOMED	Context-dependent		10582701000001107	19700101	20100825	D
507719	Revision of lower subciliary and transconjunctival blepharoplasty with skin, muscle and fat excision and lid wedge excision	Procedure	SNOMED	Procedure		1058271000000108	20161001	20171001	D
46006532	Mineralised methylated spirit (Thornton & Ross Ltd)	Drug	SNOMED	Pharma/Biol Product		10582711000001109	20061002	20991231	
4022344	Metal AND/OR metallic compound	Observation	SNOMED	Substance		105828005	20020131	20180731	D
