concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
46197489	Juzo Expert Strong custom fit class 1 (18-21mmHg) gauntlet with thumb stub lymphoedema garment short Red (Juzo UK Ltd) 1 device	Device	SNOMED	Physical Object	S	23751711000001105	20140305	20991231	
4034814	Hypothyroid goiter, acquired	Condition	SNOMED	Clinical Finding	S	237518006	20020131	20991231	
46055152	Juzo Expert Strong custom fit class 1 (18-21mmHg) gauntlet with thumb stub lymphoedema garment short Pink (Juzo UK Ltd)	Device	SNOMED	Physical Object	S	23751811000001102	20140305	20991231	
4034815	Autoimmune hypothyroidism	Condition	SNOMED	Clinical Finding	S	237519003	20020131	20991231	
46197490	Juzo Expert Strong custom fit class 1 (18-21mmHg) gauntlet with thumb stub lymphoedema garment short Pink (Juzo UK Ltd) 1 device	Device	SNOMED	Physical Object	S	23751911000001107	20140305	20991231	
4130018	Hypothyroidism due to Hashimoto's thyroiditis	Condition	SNOMED	Clinical Finding	S	237520009	20020131	20991231	
4130019	Moxostoma congestum	Observation	SNOMED	Organism	S	23752004	20020131	20991231	
3599764	Noradrenaline acid tartrate 40mg/20mL(1:1000) infusion concentrate - product	Observation	SNOMED	Context-dependent		2375201000001106	20040131	20040731	D
46055153	Juzo Expert Strong custom fit class 1 (18-21mmHg) gauntlet with thumb stub lymphoedema garment long Cardamom (Juzo UK Ltd)	Device	SNOMED	Physical Object	S	23752011000001100	20140305	20991231	
3577884	Other specified combined operations on varicose vein of leg	Procedure	SNOMED	Procedure		237521000000103	20061002	20111003	D
4030047	Hypothyroidism due to TSH receptor blocking antibody	Condition	SNOMED	Clinical Finding	S	237521008	20020131	20991231	
46111614	Haldol 10mg tablets (Janssen-Cilag Ltd) 100 tablet	Drug	SNOMED	Pharma/Biol Product		2375211000001108	20060501	20991231	
46197491	Juzo Expert Strong custom fit class 1 (18-21mmHg) gauntlet with thumb stub lymphoedema garment long Cardamom (Juzo UK Ltd) 1 device	Device	SNOMED	Physical Object	S	23752111000001104	20140305	20991231	
4129360	Borderline hypothyroidism	Condition	SNOMED	Clinical Finding		237522001	20020131	20180131	U
46055154	Juzo Expert Strong custom fit class 1 (18-21mmHg) gauntlet with thumb stub lymphoedema garment long JUES1G Almond (Juzo UK Ltd)	Device	SNOMED	Physical Object	S	23752211000001105	20140305	20991231	
4030048	Compensated hypothyroidism	Condition	SNOMED	Clinical Finding		237523006	20020131	20190131	D
46197492	Juzo Expert Strong custom fit class 1 (18-21mmHg) gauntlet with thumb stub lymphoedema garment long JUES1G Almond (Juzo UK Ltd) 1 device	Device	SNOMED	Physical Object	S	23752311000001102	20140305	20991231	
4129361	Entire navicular facet of lateral cuneiform bone	Spec Anatomic Site	SNOMED	Body Structure	S	237524000	20020131	20991231	
46055155	Juzo Expert Strong custom fit class 1 (18-21mmHg) gauntlet with thumb stub lymphoedema garment long Mocca (Juzo UK Ltd)	Device	SNOMED	Physical Object	S	23752411000001109	20140305	20991231	
4034816	Compensated euthyroidism	Condition	SNOMED	Clinical Finding		237525004	20020131	20200131	U
46197493	Juzo Expert Strong custom fit class 1 (18-21mmHg) gauntlet with thumb stub lymphoedema garment long Mocca (Juzo UK Ltd) 1 device	Device	SNOMED	Physical Object	S	23752511000001108	20140305	20991231	
4129362	Euthyroid with thyroid antibodies	Condition	SNOMED	Clinical Finding	S	237526003	20020131	20991231	
46055156	Juzo Expert Strong custom fit class 1 (18-21mmHg) gauntlet with thumb stub lymphoedema garment long Poppy seed (Juzo UK Ltd)	Device	SNOMED	Physical Object	S	23752611000001107	20140305	20991231	
132583	Postablative hypothyroidism	Condition	SNOMED	Clinical Finding	S	237527007	20020131	20991231	
46197494	Juzo Expert Strong custom fit class 1 (18-21mmHg) gauntlet with thumb stub lymphoedema garment long Poppy seed (Juzo UK Ltd) 1 device	Device	SNOMED	Physical Object	S	23752711000001103	20140305	20991231	
4030049	Post-infectious hypothyroidism	Condition	SNOMED	Clinical Finding	S	237528002	20020131	20991231	
46055157	Juzo Expert Strong custom fit class 1 (18-21mmHg) gauntlet with thumb stub lymphoedema garment long Black pepper (Juzo UK Ltd)	Device	SNOMED	Physical Object	S	23752811000001106	20140305	20991231	
4129363	Acute viral thyroiditis	Condition	SNOMED	Clinical Finding	S	237529005	20020131	20991231	
46197495	Juzo Expert Strong custom fit class 1 (18-21mmHg) gauntlet with thumb stub lymphoedema garment long Black pepper (Juzo UK Ltd) 1 device	Device	SNOMED	Physical Object	S	23752911000001101	20140305	20991231	
40437580	De Quervain's thyroiditis	Condition	SNOMED	Clinical Finding		237530000	19700101	20020131	U
40437581	Retired procedure	Procedure	SNOMED	Procedure		23753009	19700101	20020131	D
3599765	Levophed 40mg/20mL infusion concentrate	Observation	SNOMED	Context-dependent		2375301000001102	20040131	20040731	D
46055158	Juzo Expert Strong custom fit class 1 (18-21mmHg) gauntlet with thumb stub lymphoedema garment long Blue (Juzo UK Ltd)	Device	SNOMED	Physical Object	S	23753011000001109	20140305	20991231	
3566241	Combined operations on recurrent long saphenous vein	Procedure	SNOMED	Procedure		237531000000101	20061002	20111003	U
40437582	Giant-cell thyroiditis	Condition	SNOMED	Clinical Finding		237531001	19700101	20020131	U
46111615	Haloperidol 10mg tablets (Kent Pharma (UK) Ltd) 28 tablet	Drug	SNOMED	Pharma/Biol Product		2375311000001100	20060501	20991231	
46197496	Juzo Expert Strong custom fit class 1 (18-21mmHg) gauntlet with thumb stub lymphoedema garment long Blue (Juzo UK Ltd) 1 device	Device	SNOMED	Physical Object	S	23753111000001105	20140305	20991231	
40437583	Granulomatous thyroiditis	Condition	SNOMED	Clinical Finding		237532008	19700101	20020131	U
46055159	Juzo Expert Strong custom fit class 1 (18-21mmHg) gauntlet with thumb stub lymphoedema garment long Blueberry (Juzo UK Ltd)	Device	SNOMED	Physical Object	S	23753211000001104	20140305	20991231	
40437584	Non-suppurative subacute thyroiditis	Condition	SNOMED	Clinical Finding		237533003	20020131	20080131	U
46197498	Ibuprofen 200mg tablets film coated (Actavis UK Ltd) 24 tablet	Drug	SNOMED	Pharma/Biol Product		23753311000001107	20140205	20991231	
40437585	Hashimoto's thyroiditis	Condition	SNOMED	Clinical Finding		237534009	19700101	20020131	U
46197497	Juzo Expert Strong custom fit class 1 (18-21mmHg) gauntlet with thumb stub lymphoedema garment long Blueberry (Juzo UK Ltd) 1 device	Device	SNOMED	Physical Object	S	23753411000001100	20140305	20991231	
4030050	Lymphadenoid goiter	Condition	SNOMED	Clinical Finding		237535005	20020131	20190731	U
46055160	Juzo Expert Strong custom fit class 1 (18-21mmHg) gauntlet with thumb stub lymphoedema garment long Red (Juzo UK Ltd)	Device	SNOMED	Physical Object	S	23753511000001101	20140305	20991231	
4034817	Lymphocytic thyroiditis - autoimmune	Condition	SNOMED	Clinical Finding		237536006	20020131	20190731	U
46197499	Juzo Expert Strong custom fit class 1 (18-21mmHg) gauntlet with thumb stub lymphoedema garment long Red (Juzo UK Ltd) 1 device	Device	SNOMED	Physical Object	S	23753611000001102	20140305	20991231	
40437588	Struma lymphomatosis	Condition	SNOMED	Clinical Finding		237537002	19700101	20020131	U
46055161	Juzo Expert Strong custom fit class 1 (18-21mmHg) gauntlet with thumb stub lymphoedema garment long Pink (Juzo UK Ltd)	Device	SNOMED	Physical Object	S	23753711000001106	20140305	20991231	
4129364	Chronic thyroiditis with transient thyrotoxicosis	Condition	SNOMED	Clinical Finding	S	237538007	20020131	20991231	
46197500	Juzo Expert Strong custom fit class 1 (18-21mmHg) gauntlet with thumb stub lymphoedema garment long Pink (Juzo UK Ltd) 1 device	Device	SNOMED	Physical Object	S	23753811000001103	20140305	20991231	
4130020	Drug-induced thyroiditis	Condition	SNOMED	Clinical Finding	S	237539004	20020131	20991231	
46055162	Juzo Expert Strong custom fit class 1 (18-21mmHg) glove with open fingers lymphoedema garment short Cardamom (Juzo UK Ltd)	Device	SNOMED	Physical Object	S	23753911000001108	20140305	20991231	
40437591	Ligneous thyroiditis	Condition	SNOMED	Clinical Finding		237540002	19700101	20020131	U
4034818	Calculous pyelonephritis	Condition	SNOMED	Clinical Finding	S	23754003	20020131	20991231	
3599766	Granugel hydrocolloid gel	Observation	SNOMED	Context-dependent		2375401000001105	20040131	20040731	D
46197501	Juzo Expert Strong custom fit class 1 (18-21mmHg) glove with open fingers lymphoedema garment short Cardamom (Juzo UK Ltd) 1 device	Device	SNOMED	Physical Object	S	23754011000001106	20140305	20991231	
3563515	Transluminal operations on varicose vein of leg NOS	Procedure	SNOMED	Procedure		237541000000105	20061002	20111003	U
4034819	Silent thyroiditis	Condition	SNOMED	Clinical Finding	S	237541003	20020131	20991231	
46111616	Haloperidol 10mg tablets (Alliance Healthcare (Distribution) Ltd) 28 tablet	Drug	SNOMED	Pharma/Biol Product		2375411000001107	20060501	20991231	
46055163	Juzo Expert Strong custom fit class 1 (18-21mmHg) glove with open fingers lymphoedema garment short JUES1GLO Almond (Juzo UK Ltd)	Device	SNOMED	Physical Object	S	23754111000001107	20140305	20991231	
137991	Sick-euthyroid syndrome	Condition	SNOMED	Clinical Finding	S	237542005	20020131	20991231	
46197502	Juzo Expert Strong custom fit class 1 (18-21mmHg) glove with open fingers lymphoedema garment short JUES1GLO Almond (Juzo UK Ltd) 1 device	Device	SNOMED	Physical Object	S	23754211000001101	20140305	20991231	
4129365	Thyroid hormone binding abnormality	Condition	SNOMED	Clinical Finding	S	237543000	20020131	20991231	
46055164	Juzo Expert Strong custom fit class 1 (18-21mmHg) glove with open fingers lymphoedema garment short Mocca (Juzo UK Ltd)	Device	SNOMED	Physical Object	S	23754311000001109	20140305	20991231	
4129366	Thyroid-binding globulin deficiency	Condition	SNOMED	Clinical Finding	S	237544006	20020131	20991231	
46197503	Juzo Expert Strong custom fit class 1 (18-21mmHg) glove with open fingers lymphoedema garment short Mocca (Juzo UK Ltd) 1 device	Device	SNOMED	Physical Object	S	23754411000001102	20140305	20991231	
4034820	Drug interference with thyroid-binding globulin	Condition	SNOMED	Clinical Finding	S	237545007	20020131	20991231	
