concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
45521615	No tooth problem	Observation	Read	Read		1911.00	19700101	20991231	
45448209	Dental symptoms	Condition	Read	Read		191..11	19700101	20991231	
45441612	Teeth symptoms	Condition	Read	Read		191..12	19700101	20991231	
45475124	Intestinal symptoms	Condition	Read	Read		19...12	19700101	20991231	
45481830	Toothache	Condition	Read	Read		1912.00	19700101	20991231	
45461668	Bad teeth/caries	Condition	Read	Read		1913.00	19700101	20991231	
45428377	Caries - symptom	Condition	Read	Read		1913.11	19700101	20991231	
45421806	Dental swelling	Condition	Read	Read		1914.00	19700101	20991231	
45441613	Tooth symptom NOS	Condition	Read	Read		191Z.00	19700101	20991231	
45498329	Mouth symptoms	Condition	Read	Read		192..00	19700101	20991231	
45421807	No mouth problem	Observation	Read	Read		1921.00	19700101	20991231	
45481831	Sore mouth	Condition	Read	Read		1922.00	19700101	20991231	
45425052	Sore mouth - symptom	Condition	Read	Read		1922.11	19700101	20991231	
45518355	Sore gums	Condition	Read	Read		1923.00	19700101	20991231	
45488457	Sore gums - symptom	Condition	Read	Read		1923.11	19700101	20991231	
45468479	Loss of taste	Condition	Read	Read		1924.00	19700101	20991231	
45418555	C/O - loss of taste sense	Condition	Read	Read		1924.11	19700101	20991231	
45465072	Excessive salivation	Condition	Read	Read		1925.00	19700101	20991231	
45451584	Excessive salivation - symptom	Condition	Read	Read		1925.11	19700101	20991231	
45428378	Dribbling from mouth	Condition	Read	Read		1926.00	19700101	20991231	
45468480	Dry mouth	Condition	Read	Read		1927.00	19700101	20991231	
45511623	Bleeding gums	Condition	Read	Read		1928.00	19700101	20991231	
45475125	Tongue symptoms	Condition	Read	Read		1929.00	19700101	20991231	
45521616	Bad taste in mouth	Condition	Read	Read		192A.00	19700101	20991231	
45488458	Dribbling from one side of mouth	Condition	Read	Read		192B.00	19700101	20991231	
45465073	Good oral hygiene	Condition	Read	Read		192C.00	19700101	20991231	
45458258	Poor oral hygiene	Condition	Read	Read		192D.00	19700101	20991231	
45468481	Mouth symptom NOS	Condition	Read	Read		192Z.00	19700101	20991231	
45495011	Chewing symptoms	Condition	Read	Read		193..00	19700101	20991231	
45431663	No problem chewing	Observation	Read	Read		1931.00	19700101	20991231	
45421808	Difficulty chewing	Observation	Read	Read		1932.00	19700101	20991231	
45418556	Chewing symptom NOS	Condition	Read	Read		193Z.00	19700101	20991231	
45465074	Swallowing symptoms	Condition	Read	Read		194..00	19700101	20991231	
45471802	No problem swallowing	Observation	Read	Read		1941.00	19700101	20991231	
45511624	Dysphagia	Condition	Read	Read		194..11	19700101	20991231	
45418557	Difficulty swallowing solids	Observation	Read	Read		1942.00	19700101	20991231	
45515022	Difficulty swallowing liquids	Observation	Read	Read		1943.00	19700101	20991231	
45501647	Painful swallowing	Condition	Read	Read		1944.00	19700101	20991231	
45491736	Odynophagia	Condition	Read	Read		1944.11	19700101	20991231	
45448210	Developmental dysphagia	Condition	Read	Read		1945.00	20140401	20991231	
46277506	Chokes when swallowing	Condition	Read	Read		1946.00	20150917	20991231	
45468482	Swallowing symptom NOS	Condition	Read	Read		194Z.00	19700101	20991231	
45465075	Indigestion symptoms	Condition	Read	Read		195..00	19700101	20991231	
45478481	No indigestion	Condition	Read	Read		1951.00	19700101	20991231	
45444915	Regurgitates food	Observation	Read	Read		1952.00	19700101	20991231	
45521617	Regurgitation	Observation	Read	Read		1952.11	19700101	20991231	
45508255	Waterbrash	Condition	Read	Read		1953.00	19700101	20991231	
45448211	Waterbrash symptom	Condition	Read	Read		1953.11	19700101	20991231	
45454888	Indigestion	Condition	Read	Read		1954.00	19700101	20991231	
45498330	Heartburn	Condition	Read	Read		1955.00	19700101	20991231	
45458259	Heartburn symptom	Condition	Read	Read		1955.11	19700101	20991231	
45475126	Peptic ulcer symptoms	Condition	Read	Read		1956.00	19700101	20991231	
45425053	Gastric reflux	Condition	Read	Read		1957.00	19700101	20991231	
45498331	Undiagnosed dyspepsia	Condition	Read	Read		1958.00	19700101	20991231	
45448212	Indigestion symptom NOS	Condition	Read	Read		195Z.00	19700101	20991231	
45465076	Type of GIT pain	Observation	Read	Read		196..00	19700101	20991231	
45481832	No abdominal pain	Observation	Read	Read		1961.00	19700101	20991231	
45491737	Abdominal pain type	Observation	Read	Read		196..11	19700101	20991231	
45495012	Type of GIT pain - symptom	Observation	Read	Read		196..12	19700101	20991231	
45461669	Colicky abdominal pain	Condition	Read	Read		1962.00	19700101	20991231	
45491738	Non-colicky abdominal pain	Condition	Read	Read		1963.00	19700101	20991231	
45425054	Shoulder pain from abdomen	Condition	Read	Read		1964.00	19700101	20991231	
45471803	Biliary colic	Condition	Read	Read		1965.00	19700101	20991231	
45435009	Biliary colic symptom	Condition	Read	Read		1965.11	19700101	20991231	
45488459	Infantile colic	Condition	Read	Read		1966.00	19700101	20991231	
45461670	Infantile colic - symptom	Condition	Read	Read		1966.11	19700101	20991231	
45431664	Abdominal migraine - symptom	Condition	Read	Read		1967.00	19700101	20991231	
45418558	Abdominal discomfort	Condition	Read	Read		1968.00	19700101	20991231	
45475127	Abdominal pain	Condition	Read	Read		1969.00	19700101	20991231	
45518356	Abdominal wall pain	Condition	Read	Read		1969000	19700101	20991231	
45425055	Hunger pain	Condition	Read	Read		196A.00	19700101	20991231	
45491739	Painful rectal bleeding	Condition	Read	Read		196B.00	19700101	20991231	
45471804	Painless rectal bleeding	Condition	Read	Read		196C.00	19700101	20991231	
45501648	Type of GIT pain NOS	Observation	Read	Read		196Z.00	19700101	20991231	
45471805	Site of GIT pain	Observation	Read	Read		197..00	19700101	20991231	
45518357	Central abdominal pain	Condition	Read	Read		1971.00	19700101	20991231	
45438315	Flank pain	Condition	Read	Read		197..11	19700101	20991231	
45438316	Iliac fossa pain	Condition	Read	Read		197..12	19700101	20991231	
45475128	Site of abdominal pain	Condition	Read	Read		197..13	19700101	20991231	
45458260	Subcostal pain	Condition	Read	Read		197..14	19700101	20991231	
45468483	Epigastric pain	Condition	Read	Read		1972.00	19700101	20991231	
45448213	Left subcostal pain	Condition	Read	Read		1973.00	19700101	20991231	
45495013	Right subcostal pain	Condition	Read	Read		1974.00	19700101	20991231	
45511625	Left flank pain	Condition	Read	Read		1975.00	19700101	20991231	
45471806	Right flank pain	Condition	Read	Read		1976.00	19700101	20991231	
45468484	Right iliac fossa pain	Condition	Read	Read		1977.00	19700101	20991231	
45418559	Left iliac fossa pain	Condition	Read	Read		1978.00	19700101	20991231	
45438317	Suprapubic pain	Condition	Read	Read		1979.00	19700101	20991231	
45454889	Generalised abdominal pain	Condition	Read	Read		197A.00	19700101	20991231	
45441614	General abdominal pain-symptom	Condition	Read	Read		197A.11	19700101	20991231	
45478482	Upper abdominal pain	Condition	Read	Read		197B.00	19700101	20991231	
45425056	Lower abdominal pain	Condition	Read	Read		197C.00	19700101	20991231	
45465077	Right upper quadrant pain	Condition	Read	Read		197D.00	19700101	20991231	
45465078	Site of GIT pain NOS	Observation	Read	Read		197Z.00	19700101	20991231	
45431665	Nausea	Condition	Read	Read		198..00	19700101	20991231	
45475129	No nausea	Observation	Read	Read		1981.00	19700101	20991231	
45498332	C/O - nausea	Condition	Read	Read		198..11	19700101	20991231	
45465079	Nausea symptoms	Condition	Read	Read		198..12	19700101	20991231	
45444916	Nausea present	Observation	Read	Read		1982.00	19700101	20991231	
45431666	Morning nausea	Condition	Read	Read		1983.00	19700101	20991231	
45468485	Upset stomach	Condition	Read	Read		1984.00	19700101	20991231	
45475130	Upset tummy	Condition	Read	Read		1984.11	19700101	20991231	
45475131	Nausea NOS	Condition	Read	Read		198Z.00	19700101	20991231	
45511626	Vomiting	Condition	Read	Read		199..00	19700101	20991231	
45478483	No vomiting	Observation	Read	Read		1991.00	19700101	20991231	
45511627	C/O - vomiting	Condition	Read	Read		199..11	19700101	20991231	
45521618	Emesis	Condition	Read	Read		199..12	19700101	20991231	
45425057	Rumination	Condition	Read	Read		199..13	19700101	20991231	
45428379	Vomiting symptoms	Condition	Read	Read		199..14	19700101	20991231	
45461671	Vomiting	Condition	Read	Read		1992.00	19700101	20991231	
45498333	Throwing up	Condition	Read	Read		1992.11	19700101	20991231	
45478484	Bilious attack	Condition	Read	Read		1992.12	19700101	20991231	
45495014	Projectile vomiting	Condition	Read	Read		1993.00	19700101	20991231	
45491740	Vomiting blood - fresh	Condition	Read	Read		1994.00	19700101	20991231	
45501649	Blood in vomit - symptom	Condition	Read	Read		1994.11	19700101	20991231	
45451585	Vomiting blood - coffee ground	Condition	Read	Read		1995.00	19700101	20991231	
45435010	Vomiting - bile stained	Condition	Read	Read		1996.00	19700101	20991231	
45465080	Retching	Condition	Read	Read		1997.00	19700101	20991231	
45461672	Posseting	Observation	Read	Read		1998.00	19700101	20991231	
45461673	Frequency of vomiting	Observation	Read	Read		1999.00	20140401	20991231	
45478485	Time since last episode of vomiting	Observation	Read	Read		199A.00	20140401	20991231	
45435011	Vomiting NOS	Condition	Read	Read		199Z.00	19700101	20991231	
45421809	Abdominal distension symptom	Condition	Read	Read		19A..00	19700101	20991231	
45478486	Abdomen not distended	Observation	Read	Read		19A1.00	19700101	20991231	
45504966	Abdomen feels bloated	Condition	Read	Read		19A2.00	19700101	20991231	
45428380	Abdomen feels distended	Condition	Read	Read		19A3.00	19700101	20991231	
45518358	Abdomen feels swollen	Condition	Read	Read		19A4.00	19700101	20991231	
45478487	Abd. distension symptom NOS	Condition	Read	Read		19AZ.00	19700101	20991231	
45444917	Flatulence/wind	Condition	Read	Read		19B..00	19700101	20991231	
45421810	No excessive flatulence	Observation	Read	Read		19B1.00	19700101	20991231	
45511628	Belching symptom	Condition	Read	Read		19B..11	19700101	20991231	
45488460	Bloating symptom	Condition	Read	Read		19B..12	19700101	20991231	
45468486	Eructation symptom	Condition	Read	Read		19B..13	19700101	20991231	
45495015	Flatulence symptom	Condition	Read	Read		19B..14	19700101	20991231	
45518359	Wind symptom	Condition	Read	Read		19B..15	19700101	20991231	
45431667	Excessive flatulence	Condition	Read	Read		19B2.00	19700101	20991231	
45504967	Excessive belching	Condition	Read	Read		19B3.00	19700101	20991231	
45521619	Excessive eructation	Condition	Read	Read		19B4.00	19700101	20991231	
45501650	Excessive flatus	Condition	Read	Read		19B5.00	19700101	20991231	
45515023	Wind NOS	Condition	Read	Read		19BZ.00	19700101	20991231	
45465081	Constipation	Condition	Read	Read		19C..00	19700101	20991231	
45444918	Not constipated	Condition	Read	Read		19C1.00	19700101	20991231	
45471807	Constipation symptom	Condition	Read	Read		19C..11	19700101	20991231	
45451586	Costive symptom	Condition	Read	Read		19C..12	19700101	20991231	
45511629	Constipated	Condition	Read	Read		19C2.00	19700101	20991231	
45471808	Constipation NOS	Condition	Read	Read		19CZ.00	19700101	20991231	
45458261	Tenesmus	Condition	Read	Read		19D..00	19700101	20991231	
45431668	No tenesmus	Observation	Read	Read		19D1.00	19700101	20991231	
45435012	Tenesmus symptom	Condition	Read	Read		19D..11	19700101	20991231	
45421811	Anal symptoms	Condition	Read	Read		19D..12	19700101	20991231	
45508256	Tenesmus present	Observation	Read	Read		19D2.00	19700101	20991231	
45435013	Tenesmus NOS	Condition	Read	Read		19DZ.00	19700101	20991231	
45488461	Faeces/motions - symptoms	Condition	Read	Read		19E..00	19700101	20991231	
45444919	Faeces normal	Condition	Read	Read		19E1.00	19700101	20991231	
45518360	Faeces symptom	Condition	Read	Read		19E..11	19700101	20991231	
45438318	Motions - symptom	Condition	Read	Read		19E..12	19700101	20991231	
45454890	Soiling - encopresis	Condition	Read	Read		19E2.00	19700101	20991231	
45773938	Functional encopresis	Condition	Read	Read		19E2000	20141001	20991231	
45475132	Encopresis symptom	Condition	Read	Read		19E2.11	19700101	20991231	
45515024	Soiling symptom	Condition	Read	Read		19E2.12	19700101	20991231	
45488462	Incontinent of faeces	Condition	Read	Read		19E3.00	19700101	20991231	
45485130	Incontinent of faeces symptom	Condition	Read	Read		19E3.11	19700101	20991231	
45488463	Black faeces	Condition	Read	Read		19E4.00	19700101	20991231	
45518361	Black faeces symptom	Condition	Read	Read		19E4.11	19700101	20991231	
45488464	C/O - melaena	Condition	Read	Read		19E4.12	19700101	20991231	
45491741	Pale faeces	Condition	Read	Read		19E5.00	19700101	20991231	
45441615	Pale faeces symptom	Condition	Read	Read		19E5.11	19700101	20991231	
45435014	Blood in faeces	Condition	Read	Read		19E6.00	19700101	20991231	
45481833	Blood in faeces symptom	Condition	Read	Read		19E6.11	19700101	20991231	
45515025	Haematochezia	Condition	Read	Read		19E6.12	20140401	20991231	
45435015	Offensive faeces	Condition	Read	Read		19E7.00	19700101	20991231	
45508257	Offensive faeces symptom	Condition	Read	Read		19E7.11	19700101	20991231	
45461674	Floating faeces	Condition	Read	Read		19E8.00	19700101	20991231	
45508258	Floating faeces symptom	Condition	Read	Read		19E8.11	19700101	20991231	
45471809	Worms in faeces	Condition	Read	Read		19E9.00	19700101	20991231	
45475133	Worms in faeces symptom	Condition	Read	Read		19E9.11	19700101	20991231	
45418560	Change in bowel habit	Condition	Read	Read		19EA.00	19700101	20991231	
45508259	Altered bowel habit	Condition	Read	Read		19EA.11	19700101	20991231	
45444920	Frequency of defaecation	Observation	Read	Read		19EB.00	19700101	20991231	
45488465	Painful defaecation	Condition	Read	Read		19EC.00	19700101	20991231	
45485131	Blood on toilet paper	Condition	Read	Read		19ED.00	19700101	20991231	
45418561	Increased frequency of defaecation	Condition	Read	Read		19EE.00	19700101	20991231	
45501651	Urgent desire for stool	Condition	Read	Read		19EF.00	19700101	20991231	
45441616	Blood on pants	Condition	Read	Read		19EG.00	19700101	20991231	
45438319	Mucus in faeces	Condition	Read	Read		19EH.00	19700101	20991231	
45773939	Able to distinguish stool and flatus	Condition	Read	Read		19EJ.00	20141001	20991231	
45451587	Faeces symptoms NOS	Observation	Read	Read		19EZ.00	19700101	20991231	
45481834	Diarrhoea symptoms	Condition	Read	Read		19F..00	19700101	20991231	
45498334	Diarrhoea not present	Observation	Read	Read		19F1.00	19700101	20991231	
45438320	Diarrhoea	Condition	Read	Read		19F..11	19700101	20991231	
45461675	Loose stools	Condition	Read	Read		19F..12	19700101	20991231	
45428381	Diarrhoea	Condition	Read	Read		19F2.00	19700101	20991231	
45458262	Spurious (overflow) diarrhoea	Condition	Read	Read		19F3.00	19700101	20991231	
45441617	Toddlers diarrhoea	Condition	Read	Read		19F4.00	19700101	20991231	
45454891	Time since last episode of diarrhoea	Observation	Read	Read		19F5.00	20140401	20991231	
45438321	Diarrhoea symptom NOS	Condition	Read	Read		19FZ.00	19700101	20991231	
45501652	Diarrhoea & vomiting, symptom	Condition	Read	Read		19FZ.11	19700101	20991231	
45435016	Diarrhoea and vomiting	Condition	Read	Read		19G..00	19700101	20991231	
45488466	Gastrointestinal symptoms NOS	Condition	Read	Read		19Z..00	19700101	20991231	
45475134	No gastrointestinal symptom	Observation	Read	Read		19Z1.00	19700101	20991231	
45501653	Gastrointestinal symptom NOS	Condition	Read	Read		19ZZ.00	19700101	20991231	
45501693	Social/personal history additional	Observation	Read	Read		1a...00	20140401	20991231	
45438322	Genitourinary symptoms	Condition	Read	Read		1A...00	19700101	20991231	
45418603	Functional observations	Condition	Read	Read		1a0..00	20140401	20991231	
45418604	Uses assistance dog	Condition	Read	Read		1a00.00	20140401	20991231	
