concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
37209200	46056866	Subsumes	20190731	20991231	
37209200	46056868	Subsumes	20190731	20991231	
37209200	46056870	Subsumes	20190731	20991231	
37209200	46056875	Subsumes	20190731	20991231	
37209200	46056878	Subsumes	20190731	20991231	
37209200	46056880	Subsumes	20190731	20991231	
37209200	46056882	Subsumes	20190731	20991231	
37209200	46056896	Subsumes	20190731	20991231	
37209200	46056906	Subsumes	20190731	20991231	
37209200	46056907	Subsumes	20190731	20991231	
37209200	46056908	Subsumes	20190731	20991231	
37209200	46056909	Subsumes	20190731	20991231	
37209200	46056910	Subsumes	20190731	20991231	
37209200	46056914	Subsumes	20190731	20991231	
37209200	46056920	Subsumes	20190731	20991231	
37209200	46056921	Subsumes	20190731	20991231	
37209200	46056923	Subsumes	20190731	20991231	
37209200	46056924	Subsumes	20190731	20991231	
37209200	46056925	Subsumes	20190731	20991231	
37209200	46056926	Subsumes	20190731	20991231	
37209200	46056927	Subsumes	20190731	20991231	
37209200	46056928	Subsumes	20190731	20991231	
37209200	46056932	Subsumes	20190731	20991231	
37209200	46056934	Subsumes	20190731	20991231	
37209200	46056935	Subsumes	20190731	20991231	
37209200	46056936	Subsumes	20190731	20991231	
37209200	46056937	Subsumes	20190731	20991231	
37209200	46056938	Subsumes	20190731	20991231	
37209200	46056943	Subsumes	20190731	20991231	
37209200	46056944	Subsumes	20190731	20991231	
37209200	46056945	Subsumes	20190731	20991231	
37209200	46056947	Subsumes	20190731	20991231	
37209200	46056953	Subsumes	20190731	20991231	
37209200	46056954	Subsumes	20190731	20991231	
37209200	46056955	Subsumes	20190731	20991231	
37209200	46056956	Subsumes	20190731	20991231	
37209200	46056957	Subsumes	20190731	20991231	
37209200	46056961	Subsumes	20190731	20991231	
37209200	46056963	Subsumes	20190731	20991231	
37209200	46056964	Subsumes	20190731	20991231	
37209200	46056965	Subsumes	20190731	20991231	
37209200	46056966	Subsumes	20190731	20991231	
37209200	46056969	Subsumes	20190731	20991231	
37209200	46056970	Subsumes	20190731	20991231	
37209200	46056974	Subsumes	20190731	20991231	
37209200	46056980	Subsumes	20190731	20991231	
37209200	46056981	Subsumes	20190731	20991231	
37209200	46056988	Subsumes	20190731	20991231	
37209200	46056991	Subsumes	20190731	20991231	
37209200	46056993	Subsumes	20190731	20991231	
37209200	46056995	Subsumes	20190731	20991231	
37209200	46057000	Subsumes	20190731	20991231	
37209200	46057002	Subsumes	20190731	20991231	
37209200	46057003	Subsumes	20190731	20991231	
37209200	46057008	Subsumes	20190731	20991231	
37209200	46057010	Subsumes	20190731	20991231	
37209200	46057011	Subsumes	20190731	20991231	
37209200	46057016	Subsumes	20190731	20991231	
37209200	46057022	Subsumes	20190731	20991231	
37209200	46057023	Subsumes	20190731	20991231	
37209200	46057024	Subsumes	20190731	20991231	
37209200	46057026	Subsumes	20190731	20991231	
37209200	46057030	Subsumes	20190731	20991231	
37209200	46057033	Subsumes	20190731	20991231	
37209200	46057034	Subsumes	20190731	20991231	
37209200	46057035	Subsumes	20190731	20991231	
37209200	46057039	Subsumes	20190731	20991231	
37209200	46057040	Subsumes	20190731	20991231	
37209200	46057041	Subsumes	20190731	20991231	
37209200	46057043	Subsumes	20190731	20991231	
37209200	46057045	Subsumes	20190731	20991231	
37209200	46057047	Subsumes	20190731	20991231	
37209200	46057048	Subsumes	20190731	20991231	
37209200	46057050	Subsumes	20190731	20991231	
37209200	46057051	Subsumes	20190731	20991231	
37209200	46057052	Subsumes	20190731	20991231	
37209200	46057054	Subsumes	20190731	20991231	
37209200	46057055	Subsumes	20190731	20991231	
37209200	46057057	Subsumes	20190731	20991231	
37209200	46057059	Subsumes	20190731	20991231	
37209200	46057062	Subsumes	20190731	20991231	
37209200	46057064	Subsumes	20190731	20991231	
37209200	46057065	Subsumes	20190731	20991231	
37209200	46057067	Subsumes	20190731	20991231	
37209200	46057068	Subsumes	20190731	20991231	
37209200	46057069	Subsumes	20190731	20991231	
37209200	46057071	Subsumes	20190731	20991231	
37209200	46057075	Subsumes	20190731	20991231	
37209200	46057077	Subsumes	20190731	20991231	
37209200	46057083	Subsumes	20190731	20991231	
37209200	46057088	Subsumes	20190731	20991231	
37209200	46057093	Subsumes	20190731	20991231	
37209200	46057094	Subsumes	20190731	20991231	
37209200	46057095	Subsumes	20190731	20991231	
37209200	46057097	Subsumes	20190731	20991231	
