concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
46139964	35626950	Has excipient	20180731	20991231	
46139964	35626973	VMP has prescr stat	20180731	20991231	
46139964	35626985	Has legal category	20180731	20991231	
46139964	35626993	Has disc indicator	20180731	20991231	
46139964	37207390	Has CD category	20190731	20991231	
46139964	37310858	Has AMP restr ind	20200309	20991231	
46139964	45956741	Has disp dose form	20180731	20991231	
46139964	46004803	Has AMP	20150131	20991231	
46139964	46091858	Is a	20150131	20991231	
46139967	4293928	Has disp dose form	20180731	20991231	
46139967	35607932	Has non-avail ind	20180731	20991231	
46139967	35608652	Is a	20180731	20991231	
46139967	35626950	Has excipient	20180731	20991231	
46139967	35626973	VMP has prescr stat	20180731	20991231	
46139967	35626986	Has legal category	20180731	20991231	
46139967	35626993	Has disc indicator	20180731	20991231	
46139967	37310858	Has AMP restr ind	20200309	20991231	
46139967	46004804	Has AMP	20150131	20991231	
46139967	46091855	Is a	20150131	20991231	
46139968	4293928	Has disp dose form	20180731	20991231	
46139968	35607932	Has non-avail ind	20180731	20991231	
46139968	35608652	Is a	20180731	20991231	
46139968	35626950	Has excipient	20180731	20991231	
46139968	35626973	VMP has prescr stat	20180731	20991231	
46139968	35626986	Has legal category	20180731	20991231	
46139968	35626993	Has disc indicator	20180731	20991231	
46139968	37310858	Has AMP restr ind	20200309	20991231	
46139968	46004805	Has AMP	20150131	20991231	
46139973	4294756	Has disp dose form	20180731	20991231	
46139973	35608652	Is a	20180731	20991231	
46139973	35626950	Has excipient	20180731	20991231	
46139973	35626973	VMP has prescr stat	20180731	20991231	
46139973	35626980	Has non-avail ind	20180731	20991231	
46139973	35626986	Has legal category	20180731	20991231	
46139973	35626992	Has disc indicator	20180731	20991231	
46139973	37207390	Has CD category	20190731	20991231	
46139973	37310856	Has AMP restr ind	20200309	20991231	
46139973	46004812	Has AMP	20150131	20991231	
46139973	46091852	Is a	20150131	20991231	
46139975	4029636	Has excipient	20180731	20991231	
46139975	4297957	Has disp dose form	20180731	20991231	
46139975	4304160	Has spec active ing	20180731	20991231	
46139975	35607932	Has non-avail ind	20180731	20991231	
46139975	35608652	Is a	20180731	20991231	
46139975	35626973	VMP has prescr stat	20180731	20991231	
46139975	35626986	Has legal category	20180731	20991231	
46139975	35626992	Has disc indicator	20180731	20991231	
46139975	37207390	Has CD category	20190731	20991231	
46139975	37310857	Has AMP restr ind	20200309	20991231	
46139975	46091851	Is a	20150131	20991231	
46139976	4148847	Has spec active ing	20180731	20991231	
46139976	4294756	Has disp dose form	20180731	20991231	
46139976	35607932	Has non-avail ind	20180731	20991231	
46139976	35608652	Is a	20180731	20991231	
46139976	35626950	Has excipient	20180731	20991231	
46139976	35626973	VMP has prescr stat	20180731	20991231	
46139976	35626986	Has legal category	20180731	20991231	
46139976	35626993	Has disc indicator	20180731	20991231	
46139976	37207390	Has CD category	20190731	20991231	
46139976	37310858	Has AMP restr ind	20200309	20991231	
46139976	46004807	Has AMP	20150131	20991231	
46139976	46091850	Is a	20150131	20991231	
46139978	4294756	Has disp dose form	20180731	20991231	
46139978	35607932	Has non-avail ind	20180731	20991231	
46139978	35608652	Is a	20180731	20991231	
46139978	35626950	Has excipient	20180731	20991231	
46139978	35626973	VMP has prescr stat	20180731	20991231	
46139978	35626986	Has legal category	20180731	20991231	
46139978	35626992	Has disc indicator	20180731	20991231	
46139978	37310856	Has AMP restr ind	20200309	20991231	
46139978	46101808	Is a	20150131	20991231	
46139980	4294756	Has disp dose form	20180731	20991231	
46139980	35608652	Is a	20180731	20991231	
46139980	35626950	Has excipient	20180731	20991231	
