concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
37207390	37307118	CD category of	20200309	20991231	
37207390	37307119	CD category of	20200309	20991231	
37207390	37307124	CD category of	20200309	20991231	
37207390	37307125	CD category of	20200309	20991231	
37207390	37307128	CD category of	20200309	20991231	
37207390	37307129	CD category of	20200309	20991231	
37207390	37307130	CD category of	20200309	20991231	
37207390	37307132	CD category of	20200309	20991231	
37207390	37307133	CD category of	20200309	20991231	
37207390	37307134	CD category of	20200309	20991231	
37207390	37307135	CD category of	20200309	20991231	
37207390	37307136	CD category of	20200309	20991231	
37207390	37307139	CD category of	20200309	20991231	
37207390	37307140	CD category of	20200309	20991231	
37207390	37307142	CD category of	20200309	20991231	
37207390	37307144	CD category of	20200309	20991231	
37207390	37307145	CD category of	20200309	20991231	
37207390	37307146	CD category of	20200309	20991231	
37207390	37307149	CD category of	20200309	20991231	
37207390	37307152	CD category of	20200309	20991231	
37207390	37307155	CD category of	20200309	20991231	
37207390	37307157	CD category of	20200309	20991231	
37207390	37307161	CD category of	20200309	20991231	
37207390	37307164	CD category of	20200309	20991231	
37207390	37307166	CD category of	20200309	20991231	
37207390	37307169	CD category of	20200309	20991231	
37207390	37307172	CD category of	20200309	20991231	
37207390	37307173	CD category of	20200309	20991231	
37207390	37307174	CD category of	20200309	20991231	
37207390	37307175	CD category of	20200309	20991231	
37207390	37307177	CD category of	20200309	20991231	
37207390	37307181	CD category of	20200309	20991231	
37207390	37307184	CD category of	20200309	20991231	
37207390	37307185	CD category of	20200309	20991231	
37207390	37307187	CD category of	20200309	20991231	
37207390	37307189	CD category of	20200309	20991231	
37207390	37307192	CD category of	20200309	20991231	
37207390	37307193	CD category of	20200309	20991231	
37207390	37307194	CD category of	20200309	20991231	
37207390	37307196	CD category of	20200309	20991231	
37207390	37307198	CD category of	20200309	20991231	
37207390	37307200	CD category of	20200309	20991231	
37207390	37307203	CD category of	20200309	20991231	
37207390	37307204	CD category of	20200309	20991231	
37207390	37307206	CD category of	20200309	20991231	
37207390	37307208	CD category of	20200309	20991231	
