concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
45965034	35626975	VMP has prescr stat	20180731	20991231	
45965034	37207390	Has CD category	20190731	20991231	
45965034	45965034	Mapped from	20180731	20991231	
45965034	45965034	Maps to	20180731	20991231	
45965034	46015592	Subsumes	20150131	20991231	
45965034	46087050	VMP of	20150131	20991231	
45965037	4132161	Has route	20150131	20991231	
45965037	4160640	Has active ing	20180731	20991231	
45965037	4178323	Has dose form unit	20150131	20991231	
45965037	4178323	Has unit of prod use	20150131	20991231	
45965037	4294612	Has disp dose form	20150131	20991231	
45965037	4301213	Has active ing	20180731	20991231	
45965037	4301213	Has spec active ing	20150131	20991231	
45965037	35607932	Has non-avail ind	20180731	20991231	
45965037	35608650	Is a	20180731	20991231	
45965037	35626973	VMP has prescr stat	20180731	20991231	
45965037	37207378	Has form continuity	20190731	20991231	
45965037	37207390	Has CD category	20190731	20991231	
45965037	40483616	Has spec active ing	20150131	20991231	
45965037	46036693	Subsumes	20150131	20991231	
45965040	4132161	Has route	20150131	20991231	
45965040	4160640	Has active ing	20180731	20991231	
45965040	4178323	Has dose form unit	20150131	20991231	
45965040	4178323	Has unit of prod use	20150131	20991231	
45965040	4294612	Has disp dose form	20150131	20991231	
45965040	35607932	Has non-avail ind	20180731	20991231	
45965040	35608650	Is a	20180731	20991231	
45965040	35626973	VMP has prescr stat	20180731	20991231	
45965040	37207378	Has form continuity	20190731	20991231	
45965040	37207390	Has CD category	20190731	20991231	
45965040	40483616	Has spec active ing	20150131	20991231	
45965040	45959492	Is a	20150131	20991231	
45965040	46015666	Subsumes	20150131	20991231	
45965042	4132161	Has route	20150131	20991231	
45965042	4163679	Has spec active ing	20150131	20991231	
45965042	4176621	Has dose form unit	20150131	20991231	
45965042	4176621	Has unit of prod use	20150131	20991231	
45965042	35607932	Has non-avail ind	20180731	20991231	
45965042	35608650	Is a	20180731	20991231	
45965042	35626973	VMP has prescr stat	20180731	20991231	
45965042	37207378	Has form continuity	20190731	20991231	
45965042	45964190	Concept replaces	20180731	20991231	
45965042	46015655	Subsumes	20150131	20991231	
